﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
9316,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,21,34,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,6,4,120.650902,24.112232,3
9317,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,21,45,臺中市,北屯區,0,1,0,6,1,6,0,13,9,1,5,4,6,6,4,4,9,5,5,2,16,3,10,3,1,B03,7,1,1,8,2,1,,51,51,1,6,4,120.689312,24.189347,2
9318,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,21,48,臺中市,大甲區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,13,3,10,5,4,C03,7,9,3,19,2,11,,84,84,1,6,4,120.618346,24.339126,2
9319,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,21,51,臺中市,大里區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,17,2,7,2,1,C03,7,15,1,10,2,11,,22,22,1,13,4,120.695456,24.096766,2
9320,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,21,52,臺中市,北區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,5,4,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,12,7,7,1,13,4,120.670506,24.159216,2
9321,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,21,59,臺中市,南屯區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,2,1,5,5,5,2,11,2,8,5,4,C03,7,6,3,19,2,12,,11,11,1,13,4,120.608874,24.135685,2
9322,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,22,8,臺中市,霧峰區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,1,1,C03,7,6,1,10,2,11,,23,23,1,12,4,120.709292,24.080695,2
9323,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,22,9,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,84,84,1,13,4,120.67248,24.141823,3
9324,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,22,10,臺中市,南屯區,0,1,0,7,1,6,40,5,2,1,5,4,6,6,1,1,8,3,4,1,17,2,9,1,1,C03,7,6,1,10,2,14,,59,59,1,12,4,120.612353,24.150828,2
9325,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,22,25,臺中市,西區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.667159,24.139584,3
9326,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,22,25,臺中市,南屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,1,1,9,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,59,59,1,13,4,120.634095,24.158268,2
9327,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,22,26,臺中市,大里區,0,1,0,7,2,6,40,13,9,1,5,4,6,6,4,4,5,5,5,2,30,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.705753,24.10195,2
9328,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,22,36,臺中市,西屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,5,4,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,47,47,1,12,4,120.637283,24.173182,2
9329,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,22,45,臺中市,霧峰區,0,1,0,7,1,6,30,3,2,1,5,4,6,6,4,4,10,5,5,1,18,2,9,5,1,F03,7,6,7,21,2,12,,6,6,1,6,4,120.675157,24.02582,2
9330,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,23,0,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,,,,,,,,,86,86,1,,,120.700945,24.247913,3
9331,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,23,7,臺中市,北區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,3,1,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,24,24,1,12,4,120.675421,24.153882,2
9332,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,23,15,臺中市,太平區,0,0,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B12,7,2,1,8,2,7,,49,49,1,6,4,120.732912,24.153013,3
9333,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,23,18,臺中市,北屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,3,10,3,1,B02,7,11,1,8,2,8,,34,34,1,12,4,120.719706,24.175746,2
9334,66000,387130000C,(04)23274275,(04)23288582,2025,06,24,23,52,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C02,,,1,,1,,,50,50,1,12,4,120.651879,24.153484,3
9335,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,0,0,臺中市,大雅區,0,0,0,6,,,0,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,59,59,1,13,2,120.656229,24.220847,3
9336,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,0,15,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,49,49,1,12,4,120.69897,24.160396,3
9337,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,0,35,臺中市,北屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,12,,12,12,1,12,4,120.687572,24.171238,2
9338,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,2,26,臺中市,北屯區,1,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,11,1,9,1,1,C03,7,9,5,19,9,11,,4,4,1,12,4,120.727768,24.162247,1
9339,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,5,18,臺中市,龍井區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,A41,,,1,,1,,,68,68,1,12,4,120.510478,24.19328,3
9340,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,5,23,臺中市,后里區,0,1,0,7,2,6,0,11,9,1,5,4,6,6,4,4,5,5,5,1,28,,,,,,,,,,,,,118,118,1,,,120.742304,24.29793,2
9341,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,6,30,臺中市,西屯區,0,2,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,1,,12,12,1,12,4,120.586812,24.177302,2
9342,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,6,31,臺中市,大里區,0,2,0,7,2,6,40,13,8,1,5,4,6,6,1,1,1,4,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.667448,24.105115,2
9343,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,6,34,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,5,,2,,,7,7,1,12,4,120.565587,24.232334,3
9344,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,6,55,臺中市,龍井區,0,0,0,6,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,6,4,120.57399,24.180946,3
9345,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,6,59,臺中市,北屯區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,5,3,19,2,11,,84,84,1,13,4,120.709959,24.170475,2
9346,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,0,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.685887,24.155351,3
9347,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,0,臺中市,沙鹿區,0,0,0,7,2,6,50,13,7,1,5,4,6,6,4,4,4,3,4,2,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.579696,24.224075,3
9348,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,1,臺中市,大雅區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,30,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.673403,24.210267,2
9349,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,1,臺中市,后里區,0,0,0,7,3,6,50,4,2,1,5,4,,6,,4,5,5,5,1,16,3,10,3,1,B03,7,5,1,8,5,8,,14,14,1,6,4,120.713198,24.307708,3
9350,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,4,臺中市,大雅區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,9,3,10,3,1,B03,7,2,5,8,2,15,,85,85,1,12,4,120.646522,24.225099,2
9351,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,10,臺中市,神岡區,0,0,0,7,,,30,,,,,,,,,,,,,,25,,,,,B03,,,1,,2,,,50,50,1,13,4,120.696406,24.264773,3
9352,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,11,臺中市,豐原區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,6,5,4,B03,7,5,1,8,2,1,,7,7,1,12,4,120.71043,24.237253,2
9353,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,12,臺中市,豐原區,0,0,0,7,2,+,50,13,9,1,5,4,6,6,4,4,5,5,5,2,14,3,10,3,1,B03,7,2,1,8,2,3,,49,49,1,12,4,120.710264,24.247779,3
9354,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,14,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.563167,24.239755,3
9355,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,17,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,84,84,1,13,4,120.687676,24.138151,3
9356,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,17,臺中市,大里區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,1,15,2,9,1,1,C03,7,9,1,10,3,11,,12,12,1,12,4,120.698667,24.107981,2
9357,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,18,臺中市,烏日區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B12,7,5,1,8,9,16,,84,84,1,6,4,120.64545,24.057853,2
9358,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,25,臺中市,龍井區,0,2,0,7,3,6,50,13,7,1,5,4,6,6,4,4,4,3,4,2,18,2,8,1,1,C03,7,9,1,10,2,12,,57,57,1,6,4,120.557854,24.20023,2
9359,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,26,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,13,4,120.667394,24.097325,3
9360,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,29,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,F03,,,7,,2,,,11,11,1,12,4,120.702754,24.088162,3
9361,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,30,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,6,4,120.650531,24.404155,3
9362,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,31,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,6,4,120.647346,24.071697,3
9363,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,34,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,58,58,1,12,4,120.632435,24.292221,3
9364,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,37,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.696911,24.102505,3
9365,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,37,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,2,,,,,B12,,,1,,1,,,57,57,1,12,4,120.831488,24.248232,3
9366,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,40,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,10,1,,,7,7,1,13,4,120.683843,24.141839,3
9367,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,43,臺中市,大里區,0,2,0,7,2,6,40,3,1,1,5,4,6,6,2,1,10,5,5,2,17,2,9,5,4,C03,7,5,1,10,2,11,,84,84,1,13,4,120.715346,24.094402,2
9368,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,43,臺中市,太平區,0,0,0,7,2,6,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,1,,58,58,1,12,4,120.713896,24.146812,3
9369,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,44,臺中市,太平區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,15,15,1,13,4,120.723815,24.141119,2
9370,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,48,臺中市,太平區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,3,10,3,1,B03,7,9,3,19,2,5,,84,84,1,13,4,120.715298,24.141775,2
9371,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,49,臺中市,龍井區,0,1,0,7,3,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,20,20,1,6,4,120.519874,24.200965,2
9372,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,50,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.635711,24.143383,3
9373,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,50,臺中市,太平區,0,0,0,7,2,6,40,,,,,,,,,,,,,,,,,,,B12,,,1,,1,3,,84,84,1,12,4,120.713713,24.146601,3
9374,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,50,臺中市,大肚區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,A12,,,1,,9,,,51,51,1,6,4,120.548991,24.140718,3
9375,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,55,臺中市,神岡區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,87,87,1,12,4,120.668262,24.257321,4
9376,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,56,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.685038,24.12957,3
9377,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,7,56,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,11,,,84,84,1,13,4,120.715732,24.135433,3
9378,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,2,臺中市,大甲區,0,1,0,7,2,6,70,13,9,1,5,4,6,6,1,1,1,3,4,1,23,2,7,1,1,C03,7,1,1,10,2,11,,51,51,1,12,4,120.651506,24.383226,2
9379,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,9,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.669848,24.115627,3
9380,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,10,臺中市,新社區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,3,,2,,,84,84,1,13,4,120.812901,24.224897,3
9381,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,13,臺中市,大雅區,0,1,0,7,3,6,40,13,8,1,5,4,6,6,4,4,1,4,4,1,17,2,8,2,1,C03,7,9,1,10,2,14,,7,7,1,12,4,120.649988,24.213246,2
9382,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,13,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,5,5,2,17,3,10,5,4,C03,7,15,1,10,2,14,,42,42,1,13,4,120.632103,24.170355,2
9383,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,13,臺中市,石岡區,0,2,0,7,2,6,70,13,8,1,5,4,6,6,4,4,10,5,5,1,17,2,9,5,4,C03,7,7,1,10,2,11,,7,7,1,13,4,120.797166,24.270499,2
9384,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,15,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,14,14,1,12,4,120.745107,24.275582,3
9385,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,16,臺中市,豐原區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,5,4,B03,7,9,1,8,2,1,,21,21,1,13,4,120.72818,24.252535,2
9386,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,17,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.695052,24.058827,3
9387,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,17,臺中市,后里區,0,1,0,6,3,6,50,4,1,1,5,4,6,6,1,1,5,5,5,1,16,2,9,2,1,C03,7,6,1,10,2,14,,65,65,1,6,4,120.717638,24.306872,2
9388,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,18,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,C03,,,1,,1,,,15,15,1,13,4,120.678964,24.171314,3
9389,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,21,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,85,85,1,13,4,120.687106,24.241359,3
9390,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,22,臺中市,西區,0,0,0,7,,,30,,,,,,,,,,,,,,15,,,,,C03,,,1,,1,,,12,12,1,12,4,120.656823,24.15448,3
9391,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,24,臺中市,梧棲區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C03,7,6,3,19,2,14,,23,23,1,6,4,120.537667,24.25297,2
9392,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,26,臺中市,大雅區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,5,5,4,1,12,3,10,3,1,B03,7,5,1,8,2,2,,20,20,1,13,4,120.644152,24.209032,2
9393,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,26,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,6,4,120.625492,24.347394,3
9394,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,27,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.638708,24.169633,3
9395,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,27,臺中市,神岡區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,1,1,5,4,4,2,13,2,7,1,4,C03,7,8,1,10,2,12,,7,7,1,12,4,120.655556,24.258876,2
9396,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,31,臺中市,大雅區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,15,1,8,2,3,,32,32,1,12,4,120.6313,24.210765,2
9397,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,36,臺中市,北區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,3,1,1,4,5,1,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.667937,24.156796,2
9398,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,37,臺中市,后里區,0,0,0,7,3,6,50,4,7,1,5,4,6,6,1,1,5,4,4,1,13,3,10,3,1,B03,7,9,1,8,1,1,,59,59,1,6,4,120.717573,24.302775,3
9399,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,42,臺中市,南屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,2,1,C02,7,5,1,9,2,12,,87,87,1,12,4,120.64876,24.141889,2
9400,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,45,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.68874,24.13447,4
9401,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,45,臺中市,龍井區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,6,4,120.576723,24.180447,3
9402,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,49,臺中市,東區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,4,5,2,12,3,10,3,1,B12,7,5,1,8,2,2,,84,84,1,13,4,120.696485,24.138879,2
9403,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,50,臺中市,南區,0,0,0,7,1,6,50,13,7,1,5,4,6,6,4,,5,4,4,2,13,3,10,3,1,B03,7,9,1,8,1,1,,84,84,1,12,4,120.662411,24.120844,3
9404,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,52,臺中市,潭子區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,15,3,10,3,1,A12,7,9,5,7,2,4,,21,21,1,13,4,120.718325,24.21811,2
9405,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,53,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B03,7,9,1,8,2,1,,12,12,1,13,4,120.65513,24.149932,2
9406,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,8,57,臺中市,潭子區,0,0,0,6,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,13,4,120.70906,24.229879,3
9407,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,0,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.669972,24.176549,2
9408,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,0,臺中市,清水區,0,1,0,7,3,6,30,5,1,1,5,4,6,6,1,1,5,4,5,2,17,3,10,3,1,B03,7,6,1,8,2,5,,84,84,1,12,4,120.575482,24.278336,2
9409,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,1,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.602378,24.15933,3
9410,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,2,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B02,,,1,,2,,,50,50,1,12,4,120.669544,24.145874,3
9411,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,3,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,13,4,120.704594,24.205731,3
9412,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,16,臺中市,大甲區,0,2,0,7,2,6,70,13,8,1,5,4,6,6,4,4,6,3,4,1,12,2,9,1,1,C03,7,4,1,10,2,12,,8,8,1,12,4,120.649822,24.391544,2
9413,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,17,臺中市,東區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,7,7,1,13,4,120.68358,24.13412,3
9414,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,20,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,B11,,,1,,2,,,8,8,1,6,4,120.544792,24.149145,3
9415,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,20,臺中市,石岡區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.782829,24.274566,3
9416,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,27,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,1,,,84,84,1,6,4,120.68668,24.188444,3
9417,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,28,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,6,4,120.583292,24.124753,3
9418,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,30,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,6,4,120.666054,24.036823,3
9419,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,37,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,13,4,120.612764,24.13896,3
9420,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,37,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,3,10,3,4,B02,7,5,1,8,2,6,,11,11,1,12,4,120.657606,24.171344,2
9421,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,41,臺中市,烏日區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B02,7,5,1,8,2,8,,84,84,1,6,4,120.634183,24.106349,2
9422,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,43,臺中市,太平區,0,2,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,2,5,1,17,2,7,1,1,C03,7,9,1,10,2,11,12,85,85,1,12,4,120.714815,24.141547,2
9423,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,43,臺中市,沙鹿區,0,2,0,7,2,6,60,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B02,7,5,1,8,1,2,,11,11,1,12,4,120.580308,24.219693,2
9424,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,44,臺中市,后里區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,5,5,4,2,16,3,10,3,1,B03,7,5,1,8,2,6,,65,65,1,6,4,120.698267,24.310309,2
9425,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,45,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,13,4,120.70422,24.20284,3
9426,66000,387130000C,(04)23274275,(04)23288582,2025,06,25,9,45,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B02,7,9,1,8,2,5,,15,15,1,13,4,120.66907,24.149713,2
