﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
"4346","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","8","49","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","B03","","","1","","1","","","40","40","1","13","4","120.626178","24.184555","3"
"4347","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","8","51","臺中市","東區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","84","84","1","13","4","120.70133","24.144244","3"
"4348","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","8","53","臺中市","北屯區","0","1","0","7","2","6","50","14","9","1","5","4","6","6","4","4","10","5","5","2","13","3","10","3","1","B03","7","9","1","8","2","1","","59","59","1","12","4","120.740095","24.17906","2"
"4349","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","8","56","臺中市","南區","0","1","0","7","1","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","17","3","10","5","4","C03","7","15","1","10","2","13","","42","42","1","13","4","120.66678","24.118555","2"
"4350","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","8","56","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","56","56","1","12","4","120.724854","24.175606","3"
"4351","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","8","57","臺中市","太平區","0","1","0","7","2","6","30","4","1","1","5","4","6","6","4","4","10","5","5","2","15","2","9","2","1","C03","7","9","1","10","2","11","","15","15","1","12","4","120.724055","24.142719","2"
"4352","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","0","臺中市","南區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","C03","","","1","","2","","","40","40","1","6","4","120.645792","24.11171","3"
"4353","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","5","臺中市","大甲區","0","1","0","7","3","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","16","3","10","4","1","F01","7","6","7","21","2","12","","11","11","1","6","4","120.630409","24.342736","2"
"4354","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","7","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","C03","","","1","","1","","","7","7","1","12","4","120.720801","24.159421","3"
"4355","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","12","臺中市","西屯區","0","2","0","7","2","6","50","3","2","1","5","4","6","6","4","4","1","4","5","2","13","3","10","1","1","C03","7","9","1","10","1","12","","7","7","1","12","4","120.654985","24.200629","2"
"4356","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","13","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","84","84","1","13","4","120.686237","24.155804","3"
"4357","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","13","臺中市","梧棲區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","4","4","10","5","5","2","16","3","10","3","1","B03","7","5","1","5","2","5","","22","22","1","12","4","120.534056","24.25333","2"
"4358","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","15","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B12","","","1","","2","","","84","84","1","13","4","120.627886","24.148475","3"
"4359","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","17","臺中市","北屯區","0","2","0","7","1","6","50","13","9","1","5","4","6","6","4","4","3","4","5","2","13","2","9","1","1","C03","7","9","1","10","2","11","","7","7","1","13","4","120.700982","24.164729","2"
"4360","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","20","臺中市","北屯區","0","1","0","7","3","6","30","4","1","1","5","4","6","6","4","4","10","5","5","2","15","3","10","3","1","B03","7","9","1","8","2","1","","15","15","1","6","4","120.664365","24.186729","2"
"4361","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","24","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","9","3","10","3","1","B03","7","11","1","8","1","1","","51","51","1","12","4","120.6117","24.137317","3"
"4362","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","28","臺中市","大里區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","5","2","5","1","17","3","10","1","1","C03","7","6","1","10","2","16","","48","48","1","12","4","120.689138","24.104703","2"
"4363","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","35","臺中市","梧棲區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","3","3","10","3","3","B03","7","6","1","8","2","8","","10","10","1","12","4","120.539413","24.261682","2"
"4364","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","37","臺中市","西區","0","1","0","7","2","6","50","13","9","1","5","4","6","6","4","4","5","4","5","2","12","3","10","3","1","B03","7","8","5","8","2","7","","87","87","1","13","4","120.661434","24.145148","2"
"4365","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","38","臺中市","西屯區","0","0","0","7","","","40","","","","","","","","","","","","","","13","","","","","C02","","","1","","1","","","7","7","1","12","4","120.646454","24.164454","3"
"4366","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","40","臺中市","沙鹿區","0","0","0","7","","","50","","","","","","","","","","","","","","15","","","","","B12","","","1","","2","","","15","15","1","6","4","120.572349","24.260014","3"
"4367","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","40","臺中市","新社區","0","1","0","7","3","6","50","3","9","1","5","4","6","6","3","1","5","5","5","1","13","2","9","2","4","C03","7","14","1","10","2","13","11","85","85","1","13","4","120.809082","24.240415","2"
"4368","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","41","臺中市","大里區","0","1","0","7","2","6","50","13","9","1","5","4","6","6","4","4","9","5","5","2","12","3","10","1","1","C03","7","9","1","10","2","12","","4","4","1","12","4","120.69834","24.084873","2"
"4369","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","42","臺中市","北屯區","0","2","0","7","3","6","40","4","1","1","5","4","6","6","4","4","10","5","5","2","15","2","9","2","1","C03","7","9","1","10","2","14","","12","12","1","6","4","120.699206","24.185911","2"
"4370","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","46","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","14","","","","","B03","","","1","","1","","","49","49","1","12","4","120.731734","24.159696","3"
"4371","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","47","臺中市","西屯區","0","1","0","7","2","6","50","3","1","1","5","4","6","6","1","1","10","5","5","2","15","3","10","5","1","C03","7","9","1","10","3","11","","21","21","1","12","4","120.633404","24.169968","2"
"4372","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","47","臺中市","太平區","0","1","0","7","2","6","30","4","1","1","5","4","6","6","4","4","10","5","5","2","15","3","10","3","1","B03","7","9","1","8","1","5","","12","12","1","12","4","120.720916","24.117956","2"
"4373","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","48","臺中市","西區","0","1","0","7","1","6","50","5","1","1","5","4","6","6","1","1","10","5","5","2","17","3","10","5","4","B03","7","9","1","8","2","2","","84","84","1","12","4","120.666919","24.12954","2"
"4374","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","52","臺中市","北屯區","0","1","0","7","2","6","50","11","7","1","5","4","6","6","4","4","4","5","4","2","18","2","9","1","1","C03","7","9","1","10","1","12","","6","6","1","6","4","120.709067","24.173881","2"
"4375","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","53","臺中市","北屯區","0","0","0","7","","","30","","","","","","","","","","","","","","11","","","","","C03","","","1","","1","","","41","41","1","12","4","120.683396","24.174169","3"
"4376","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","53","臺中市","后里區","0","0","0","7","","","40","","","","","","","","","","","","","","19","","","","","B03","","","1","","2","","","84","84","1","12","4","120.690761","24.308101","4"
"4377","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","9","54","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B12","","","1","","1","","","78","78","1","12","4","120.724595","24.172183","3"
"4378","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","9","臺中市","北屯區","0","1","0","7","1","6","50","13","9","1","5","4","6","6","4","4","9","4","5","2","18","2","8","1","1","C03","7","9","1","8","2","12","","84","84","1","13","4","120.698178","24.184148","2"
"4379","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","10","臺中市","豐原區","0","2","0","7","1","6","50","4","1","1","5","4","6","6","1","1","1","4","4","2","17","2","9","1","1","C03","7","9","1","10","2","11","","85","85","1","6","4","120.718948","24.243416","2"
"4380","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","11","臺中市","龍井區","0","1","0","7","2","6","50","5","1","1","5","4","6","6","2","1","1","1","4","1","11","2","9","2","1","C03","7","6","1","10","2","11","","36","36","1","12","4","120.542187","24.218326","2"
"4381","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","12","臺中市","西區","0","2","0","7","2","6","50","4","2","1","5","4","6","6","2","1","5","4","5","1","17","2","9","2","1","C03","7","12","1","10","2","11","","7","7","1","13","4","120.661645","24.1467","2"
"4382","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","13","臺中市","沙鹿區","0","1","0","7","2","6","50","13","7","1","5","4","6","6","4","4","1","4","4","2","17","3","10","3","1","B03","7","14","1","8","2","4","","76","76","1","6","4","120.559099","24.234556","2"
"4383","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","14","臺中市","大里區","0","1","0","7","2","6","50","5","1","1","5","4","6","6","1","1","10","5","5","2","17","2","9","2","1","C03","7","9","1","10","2","12","","37","37","1","6","4","120.697096","24.084297","2"
"4384","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","17","臺中市","霧峰區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","11","","","85","85","2","12","4","120.703022","24.071919","3"
"4385","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","18","臺中市","西屯區","0","1","0","7","2","6","50","13","9","1","5","4","6","6","4","4","5","5","4","2","17","2","9","5","4","C03","7","1","1","10","2","11","","51","51","1","12","4","120.656602","24.171885","2"
"4386","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","19","臺中市","烏日區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","16","3","10","3","1","B03","7","6","1","8","2","16","","20","20","1","6","4","120.649023","24.0935","2"
"4387","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","23","臺中市","清水區","0","1","0","7","2","6","60","13","14","1","5","4","6","6","4","4","8","3","4","1","19","2","9","3","1","B03","7","9","1","8","3","1","","53","53","1","12","4","120.58459","24.285273","2"
"4388","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","26","臺中市","大里區","0","1","0","7","2","6","50","13","9","1","5","4","6","6","4","4","5","5","4","2","17","3","10","1","1","C03","7","11","1","10","2","14","","84","84","1","12","4","120.677879","24.097459","2"
"4389","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","26","臺中市","烏日區","0","0","0","7","2","6","30","13","9","1","5","4","6","6","4","4","10","5","5","2","14","","","","","B03","","","1","","1","","","49","49","1","6","4","120.62498","24.107261","3"
"4390","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","32","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","C03","","","1","","2","","","4","4","1","12","4","120.652062","24.141814","4"
"4391","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","32","臺中市","梧棲區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","4","4","10","5","5","2","12","3","10","3","1","B03","7","9","1","8","1","2","","8","8","2","12","4","120.532117","24.256372","2"
"4392","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","41","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","59","59","1","6","4","120.694653","24.165769","3"
"4393","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","43","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","12","4","120.634126","24.176471","3"
"4394","66000","387130000C","(04)23274275","(04)23288582","2026","2","11","10","50","臺中市","清水區","0","1","0","7","3","6","30","11","9","1","5","4","6","6","4","4","10","5","5","1","18","2","9","1","1","C03","7","9","1","10","2","11","","84","84","1","12","4","120.597232","24.294671","2"
