﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
9395,66000,387130000C,(04)23274275,(04)23288582,2025,05,24,22,18,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,4,,9,,,7,7,2,13,4,120.677071,24.215514,3
9396,66000,387130000C,(04)23274275,(04)23288582,2025,05,24,22,24,臺中市,東區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,16,4,11,5,4,B03,7,6,6,20,9,2,,48,48,1,6,4,120.694402,24.144818,2
9397,66000,387130000C,(04)23274275,(04)23288582,2025,05,24,22,38,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.827266,24.259967,3
9398,66000,387130000C,(04)23274275,(04)23288582,2025,05,24,23,0,臺中市,烏日區,0,1,0,7,1,6,60,3,1,1,5,4,6,6,1,1,1,3,4,1,16,3,10,3,1,B03,7,11,1,8,1,8,,39,39,1,6,4,120.648655,24.091974,2
9399,66000,387130000C,(04)23274275,(04)23288582,2025,05,24,23,0,臺中市,沙鹿區,0,1,0,7,3,6,30,13,9,1,3,4,6,6,4,4,10,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,14,,82,82,1,5,4,120.600784,24.226859,2
9400,66000,387130000C,(04)23274275,(04)23288582,2025,05,24,23,10,臺中市,南屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,18,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.646376,24.136402,2
9401,66000,387130000C,(04)23274275,(04)23288582,2025,05,24,23,24,臺中市,西區,0,3,0,7,1,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,1,1,C03,7,5,1,10,2,14,,84,84,1,6,2,120.670492,24.153412,2
9402,66000,387130000C,(04)23274275,(04)23288582,2025,05,24,23,29,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,8,,21,21,1,12,4,120.673914,24.135126,2
9403,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,0,25,臺中市,大雅區,0,1,0,7,1,6,30,3,2,1,5,4,6,6,4,4,10,5,5,1,27,2,2,3,1,B03,7,9,1,8,2,1,,84,84,1,13,4,120.652662,24.209684,2
9404,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,0,25,臺中市,南屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,1,1,5,4,4,2,18,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.599769,24.139412,2
9405,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,0,48,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,84,84,1,12,4,120.662556,24.219286,3
9406,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,0,55,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,84,84,1,12,4,120.648339,24.14009,3
9407,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,1,2,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,13,4,120.715333,24.137411,3
9408,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,1,25,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,54,54,1,6,4,120.66945,24.174123,2
9409,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,1,30,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,82,82,1,5,4,120.573284,24.225281,3
9410,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,1,45,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,38,38,1,12,4,120.623118,24.135383,3
9411,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,2,2,臺中市,北區,0,0,0,7,1,6,50,4,19,1,5,4,6,6,1,1,2,,5,2,3,3,10,3,1,B03,7,9,1,8,2,1,,10,10,1,12,4,120.685604,24.153549,3
9412,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,2,3,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,6,4,120.67544,24.143783,3
9413,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,2,13,臺中市,西屯區,0,1,0,7,1,6,40,13,8,1,5,4,6,6,4,4,1,4,1,2,28,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.64254,24.167045,2
9414,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,2,21,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,84,84,1,12,4,120.663469,24.139926,3
9415,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,2,27,臺中市,南屯區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,4,6,,11,11,1,13,4,120.622269,24.14031,2
9416,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,2,40,臺中市,西區,0,0,0,7,1,6,50,13,8,1,5,4,6,6,4,4,8,3,4,2,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.657625,24.14409,3
9417,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,2,53,臺中市,東區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,5,5,4,2,18,2,9,2,1,C03,7,9,2,19,2,11,,84,84,1,13,4,120.705368,24.137614,2
9418,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,3,10,臺中市,清水區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,1,4,4,2,12,2,9,3,1,B03,7,9,1,8,8,5,,59,59,1,12,4,120.558681,24.278129,2
9419,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,4,33,臺中市,大肚區,0,1,0,6,1,6,40,3,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,2,1,C03,7,9,1,10,2,11,,21,21,1,5,4,120.566996,24.12242,2
9420,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,5,19,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,23,2,9,5,1,B03,7,9,1,8,2,1,,59,59,1,13,4,120.685456,24.163099,2
9421,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,5,54,臺中市,龍井區,0,1,0,7,3,6,60,13,7,1,5,4,6,6,4,4,1,4,5,2,18,2,8,1,1,C03,7,9,1,10,2,11,,59,59,1,6,4,120.514624,24.198337,2
9422,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,6,14,臺中市,龍井區,0,2,0,7,1,6,40,13,8,1,5,4,6,6,4,4,3,4,3,1,18,2,9,1,1,C03,7,9,1,10,2,13,,59,59,1,5,4,120.579822,24.193756,2
9423,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,6,50,臺中市,大肚區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,6,6,1,6,4,120.556399,24.128154,3
9424,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,7,37,臺中市,東區,0,1,0,7,3,6,50,5,2,1,5,4,6,6,1,1,5,4,5,2,12,3,10,3,1,B03,7,1,1,8,2,5,,51,51,1,6,4,120.693312,24.133183,2
9425,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,7,37,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.717551,24.159823,3
9426,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,7,43,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,87,87,1,12,4,120.674823,24.19111,2
9427,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,8,23,臺中市,神岡區,0,2,0,6,2,6,30,3,1,1,5,4,6,2,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,8,,12,12,1,12,4,120.64079,24.249532,2
9428,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,8,47,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,12,4,120.657061,24.153137,3
9429,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,8,50,臺中市,大雅區,1,1,0,7,3,6,30,4,1,1,5,4,6,6,3,1,4,5,5,1,15,1,9,1,1,C03,7,9,1,10,9,11,,24,24,1,13,4,120.651747,24.246264,1
9430,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,8,53,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,6,4,120.656736,24.11387,3
9431,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,8,57,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C03,7,9,1,8,2,11,14,21,21,1,12,4,120.65598,24.198764,2
9432,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,3,臺中市,東勢區,0,0,0,7,,,60,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.837934,24.225426,3
9433,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,8,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,84,84,1,13,4,120.652045,24.228296,3
9434,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,12,臺中市,東區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,3,2,9,6,5,H01,8,16,7,21,10,17,,95,95,1,12,5,120.687686,24.13883,2
9435,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,21,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,B03,,,1,,2,,,21,21,1,12,4,120.62339,24.1497,3
9436,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,30,臺中市,大甲區,0,1,0,7,3,6,50,3,2,1,5,4,6,6,1,1,5,5,5,1,17,2,9,5,4,C03,7,6,1,10,2,13,,48,48,1,12,4,120.619319,24.345484,2
9437,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,35,臺中市,神岡區,0,1,0,6,2,6,40,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,5,,11,11,1,12,4,120.677508,24.264873,2
9438,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,36,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.619315,24.345462,3
9439,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,37,臺中市,西區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,2,4,11,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.660093,24.148319,2
9440,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,37,臺中市,南區,0,2,0,7,2,6,30,3,2,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,5,1,10,2,11,,14,14,1,12,4,120.655845,24.110022,2
9441,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,40,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.575725,24.22726,3
9442,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,40,臺中市,沙鹿區,0,1,0,7,2,6,50,4,8,1,5,4,6,6,1,1,1,3,4,2,12,2,8,2,1,C03,7,1,1,10,2,11,,84,84,1,12,4,120.558825,24.234814,2
9443,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,43,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,47,47,1,12,4,120.687747,24.135772,3
9444,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,43,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,1,,,51,51,1,12,4,120.634784,24.165631,3
9445,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,44,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,9,1,8,2,1,,84,84,1,12,4,120.663884,24.157614,2
9446,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,47,臺中市,豐原區,0,3,0,6,2,6,50,13,9,1,5,4,6,6,2,1,5,4,5,1,13,3,10,5,4,A12,7,9,1,3,2,1,,84,84,1,13,4,120.71648,24.252996,2
9447,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,51,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,21,21,1,12,4,120.733316,24.161155,3
9448,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,9,57,臺中市,南區,0,1,0,7,3,9,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,58,58,1,6,4,120.669647,24.12744,2
9449,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,2,臺中市,西屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,2,8,1,1,C03,7,1,1,10,1,15,,51,51,1,12,4,120.644524,24.174282,2
9450,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,3,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,3,,9,,,84,84,1,12,4,120.656198,24.151037,3
9451,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,8,臺中市,外埔區,0,0,0,7,3,6,40,4,9,1,5,4,6,6,1,1,5,5,5,1,14,3,10,3,1,B03,7,2,1,8,1,7,,49,49,1,6,4,120.656212,24.338663,3
9452,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,11,臺中市,大甲區,0,0,0,7,2,4,50,3,1,1,5,4,6,6,4,4,9,4,5,2,15,3,10,3,1,B03,7,6,1,8,2,7,,43,43,1,13,4,120.630309,24.348684,3
9453,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,20,臺中市,大安區,0,1,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,27,2,9,5,4,C03,7,9,1,10,2,12,,84,84,1,12,4,120.59307,24.37359,2
9454,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,21,臺中市,大雅區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,5,5,4,1,3,2,3,2,1,C03,7,9,1,10,2,11,,85,85,1,13,4,120.649798,24.222465,2
9455,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,29,臺中市,豐原區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,2,3,10,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.705107,24.252343,2
9456,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,31,臺中市,大里區,0,1,0,6,3,6,50,4,2,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,20,20,1,12,4,120.687725,24.094825,2
9457,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,34,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B02,,,1,,1,,,84,84,1,12,4,120.674164,24.165314,3
9458,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,39,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,11,2,1,3,4,B01,7,11,1,1,2,6,,45,45,1,12,4,120.635349,24.169426,2
9459,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,40,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,6,4,120.654125,24.114539,3
9460,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,41,臺中市,北區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,17,2,9,5,1,C03,7,9,1,10,2,11,,21,21,1,13,4,120.675421,24.153882,2
9461,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,45,臺中市,南屯區,0,1,0,7,2,6,60,13,9,1,5,4,6,6,4,4,1,3,5,1,17,3,10,3,1,B03,7,1,1,8,2,4,,51,51,1,12,4,120.646789,24.146405,2
9462,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,45,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.682476,24.18218,3
9463,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,46,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.665033,24.121061,3
9464,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,48,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,84,84,1,13,4,120.720953,24.169893,2
9465,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,10,56,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,4,120.624076,24.346869,4
9466,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,7,臺中市,龍井區,0,1,0,7,2,6,40,13,9,1,5,4,6,6,1,1,3,5,3,2,13,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.580721,24.188224,2
9467,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,10,臺中市,南區,0,0,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,1,1,C03,7,5,1,10,2,14,,22,22,1,12,4,120.653463,24.122717,3
9468,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,11,臺中市,西屯區,0,1,0,7,2,6,40,13,9,1,5,4,4,6,4,4,9,5,5,2,2,3,10,2,1,C03,7,9,1,10,2,11,,43,43,1,12,2,120.667062,24.176593,2
9469,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,11,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.618344,24.102653,3
9470,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,13,臺中市,南區,0,1,0,7,2,6,50,3,1,1,5,2,6,6,2,1,10,5,5,2,17,2,9,6,1,F01,7,9,7,21,2,11,,84,84,1,12,4,120.679289,24.120608,2
9471,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,14,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.660007,24.171217,3
9472,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,15,臺中市,沙鹿區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,3,4,2,12,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.556655,24.221955,2
9473,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,27,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,13,4,120.662718,24.155695,3
9474,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,27,臺中市,外埔區,0,1,0,6,3,6,40,4,1,1,5,4,6,6,4,4,4,4,4,1,15,2,9,1,1,C03,7,9,1,10,2,11,,12,12,1,6,4,120.638268,24.342106,2
9475,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,30,臺中市,石岡區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.786509,24.256479,3
9476,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,35,臺中市,大里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,1,1,9,4,5,1,13,2,7,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.690074,24.109871,2
9477,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,36,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,B02,,,1,,2,,,29,29,1,6,4,120.738308,24.179154,3
9478,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,38,臺中市,南區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,6,4,120.681385,24.130105,3
9479,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,39,臺中市,東區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,7,5,5,2,16,2,9,5,4,C03,7,6,1,10,2,12,,20,20,1,6,4,120.703002,24.140237,2
9480,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,43,臺中市,北區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,7,,10,,,87,87,1,13,4,120.677448,24.15905,3
9481,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,48,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,8,8,1,12,4,120.704993,24.250085,3
9482,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,50,臺中市,豐原區,0,2,0,7,2,6,50,5,1,1,5,4,6,6,2,1,5,4,4,1,17,3,10,5,4,B03,7,5,1,8,2,5,,47,47,1,12,4,120.727095,24.251779,2
9483,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,51,臺中市,南區,0,2,0,7,2,6,50,4,19,1,5,4,6,6,2,1,10,5,5,2,3,2,9,1,1,C03,7,5,1,10,2,11,,28,28,1,12,4,120.666977,24.11418,2
9484,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,52,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,12,4,120.63713,24.179279,3
9485,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,53,臺中市,北屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B02,,,1,,2,,,84,84,1,6,4,120.723091,24.162035,3
9486,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,11,56,臺中市,豐原區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,18,2,9,1,1,C03,7,9,1,10,2,16,,54,54,1,12,4,120.730437,24.236933,2
9487,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,10,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.593138,24.191324,3
9488,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,12,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,51,51,1,12,4,120.636297,24.182274,3
9489,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,15,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,8,8,1,13,4,120.708434,24.250057,3
9490,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,16,臺中市,清水區,0,2,0,7,2,6,30,4,2,1,5,4,6,6,4,4,8,4,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,12,12,1,12,4,120.616147,24.294238,2
9491,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,25,臺中市,烏日區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,1,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.650272,24.095745,2
9492,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,25,臺中市,梧棲區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,50,50,1,6,4,120.545797,24.246777,3
9493,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,29,臺中市,西區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,9,3,10,3,1,B01,7,6,1,8,2,6,,84,84,1,13,4,120.663035,24.149132,2
9494,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,30,臺中市,北區,0,2,0,7,2,6,30,4,2,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,15,15,1,13,4,120.684391,24.164543,2
9495,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,30,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,13,4,120.525389,24.216178,3
9496,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,32,臺中市,西屯區,0,1,0,7,2,6,60,4,1,1,5,4,6,6,2,1,10,5,5,2,13,3,10,3,1,B03,7,9,1,8,2,1,,59,59,1,12,4,120.644301,24.201615,2
9497,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,33,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.62569,24.18166,3
9498,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,34,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,12,4,120.664893,24.140217,3
9499,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,38,臺中市,北區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,1,1,5,5,5,2,13,3,10,3,1,B03,7,9,1,8,2,5,,84,84,1,12,4,120.66906,24.17129,2
9500,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,41,臺中市,南區,0,3,0,7,2,6,50,3,2,1,5,4,6,6,2,1,5,4,4,2,13,2,7,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.680801,24.133506,2
9501,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,42,臺中市,沙鹿區,0,1,0,6,2,6,30,3,2,1,5,4,6,6,4,4,10,5,5,2,17,3,10,1,1,C03,7,5,1,10,2,11,,85,85,1,12,4,120.572389,24.226032,2
9502,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,53,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,3,4,5,2,16,3,10,3,1,B03,7,6,1,8,2,5,,14,14,1,12,4,120.65481,24.198964,2
9503,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,54,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,13,4,120.673657,24.165356,3
9504,66000,387130000C,(04)23274275,(04)23288582,2025,05,25,12,57,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,3,2,9,6,5,H01,8,16,7,21,10,17,,95,95,1,12,5,120.669995,24.124671,2
