﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
109,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,29,臺中市,南屯區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,2,1,5,4,4,2,18,2,9,2,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.612052,24.149048,2
110,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,30,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C04,,,1,,1,,,84,84,1,13,4,120.670376,24.167093,3
111,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,30,臺中市,南屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,1,1,C03,7,9,1,10,1,12,,39,39,1,6,4,120.624043,24.151689,2
112,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,30,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,6,4,120.561601,24.240135,3
113,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,31,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,6,4,120.660161,24.197597,3
114,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,42,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.635151,24.13154,3
115,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,44,臺中市,太平區,0,2,0,7,3,6,50,5,1,1,5,4,6,6,1,1,5,5,4,1,12,2,8,2,1,C03,7,9,3,19,2,14,,42,42,1,12,4,120.724779,24.149643,2
116,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,45,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,9,,,84,84,1,12,4,120.634979,24.153267,4
117,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,46,臺中市,北區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,10,5,5,2,11,3,10,3,1,B03,7,6,1,8,2,2,,26,26,1,13,4,120.685725,24.155948,2
118,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,46,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,84,84,1,6,4,120.639724,24.138853,3
119,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,50,臺中市,南屯區,0,2,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,8,1,1,C03,7,1,1,10,2,14,,51,51,1,6,4,120.653794,24.137868,2
120,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,51,臺中市,北區,0,2,0,7,2,6,50,5,4,1,5,4,6,6,1,1,1,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.690683,24.158862,2
121,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,53,臺中市,潭子區,0,2,0,6,3,6,50,3,7,1,5,4,6,6,1,1,5,2,5,1,13,2,8,2,1,C03,7,6,3,19,2,13,,39,39,1,13,4,120.72369,24.218507,2
122,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,55,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.725093,24.242923,3
123,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,9,59,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,13,4,120.691992,24.216549,3
124,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,0,臺中市,清水區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,8,4,5,2,3,2,8,6,5,H01,8,16,7,21,10,17,,95,95,1,12,5,120.576068,24.269995,2
125,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,1,臺中市,西區,0,0,0,6,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,,,,,B03,,,1,,1,,,15,15,1,13,4,120.668198,24.147337,3
126,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,3,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,13,4,120.672225,24.16235,3
127,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,4,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.638223,24.172401,3
128,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,5,臺中市,東區,0,1,0,6,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,8,,15,15,1,6,4,120.687518,24.142341,2
129,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,6,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.695747,24.143038,3
130,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,8,臺中市,潭子區,0,1,0,7,3,6,50,13,7,1,5,4,6,6,4,4,5,4,4,1,17,2,9,2,1,C03,7,11,5,19,2,12,,39,39,1,13,4,120.708148,24.210615,2
131,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,10,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,84,84,1,13,4,120.658247,24.169261,3
132,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,13,臺中市,大雅區,0,1,0,6,1,6,30,3,2,1,5,4,6,6,4,4,5,5,5,1,17,3,10,1,1,C03,7,5,1,10,2,14,,14,14,1,13,4,120.6448,24.223227,2
133,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,15,臺中市,神岡區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,2,,23,23,1,12,4,120.660661,24.254872,2
134,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,16,臺中市,大里區,0,2,0,6,3,6,50,4,2,1,5,4,6,6,1,1,5,2,5,1,14,3,10,3,1,B03,7,2,1,8,2,3,,49,49,1,13,4,120.690036,24.109906,2
135,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,21,臺中市,豐原區,0,2,0,7,2,6,50,11,9,1,5,4,6,6,4,4,10,5,5,2,10,2,9,1,1,C03,7,9,1,10,2,11,,17,17,1,10,4,120.705026,24.253379,2
136,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,22,臺中市,西區,0,1,0,7,3,6,40,4,1,1,5,4,6,6,1,1,10,5,5,2,18,2,9,1,1,C03,7,9,1,10,1,12,,84,84,1,6,4,120.662609,24.155678,2
137,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,28,臺中市,中區,0,2,0,7,2,6,50,3,9,1,5,4,6,6,4,4,5,4,5,2,17,3,10,2,1,C03,7,9,1,10,2,13,,75,75,1,13,4,120.680385,24.143534,2
138,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,30,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,1,,,50,50,1,12,4,120.653017,24.22629,3
139,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,30,臺中市,梧棲區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,9,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,21,21,1,12,4,120.542174,24.240725,2
140,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,33,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,A31,,,1,,2,,,11,11,1,6,4,120.527803,24.243869,4
141,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,38,臺中市,大里區,0,1,0,6,3,6,50,3,1,1,5,4,6,6,4,4,10,5,4,2,16,3,10,3,1,B12,7,6,1,8,2,6,,20,20,1,12,4,120.716782,24.094532,2
142,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,48,臺中市,南區,0,2,0,7,2,6,40,13,8,1,5,4,6,6,4,4,9,5,4,2,13,2,8,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.65864,24.113229,2
143,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,50,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,49,49,1,12,4,120.659458,24.160898,3
144,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,50,臺中市,梧棲區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,17,3,10,3,1,B03,7,11,1,8,2,16,,45,45,1,12,4,120.528225,24.221657,2
145,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,51,臺中市,北區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,10,5,5,2,11,2,9,2,1,C03,7,9,1,8,2,11,,21,21,1,13,4,120.669352,24.159086,2
146,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,54,臺中市,大里區,0,0,0,6,,,40,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,84,84,1,13,4,120.682628,24.100715,3
147,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,55,臺中市,大雅區,0,1,0,7,3,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,4,,85,85,1,13,4,120.643953,24.239833,2
148,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,57,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.700159,24.249142,3
149,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,10,59,臺中市,大里區,0,0,0,6,,,60,,,,,,,,,,,,,,12,,,,,C03,,,1,,2,,,40,40,1,12,4,120.687439,24.085633,3
150,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,7,臺中市,沙鹿區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,4,,14,14,1,6,4,120.572541,24.233025,2
151,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,11,臺中市,北屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.695661,24.178726,3
152,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,20,臺中市,清水區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,84,84,1,12,4,120.560456,24.283967,3
153,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,20,臺中市,外埔區,0,0,0,7,2,6,50,13,9,1,5,,6,6,4,4,5,4,5,1,17,3,10,3,1,B03,7,3,1,8,2,1,,58,58,1,6,4,120.624663,24.336901,3
154,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,27,臺中市,大里區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,2,1,C03,7,6,3,19,2,14,,14,14,1,6,4,120.679203,24.079307,2
155,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,29,臺中市,西區,0,1,0,6,2,6,60,4,2,1,5,4,6,6,2,1,1,4,1,2,12,3,10,3,1,B13,7,5,1,8,2,2,,84,84,1,12,4,120.659687,24.157317,2
156,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,29,臺中市,北屯區,0,1,0,6,3,6,0,13,21,1,5,4,6,6,4,4,10,5,5,2,30,2,8,2,1,C03,7,15,1,10,2,11,,84,84,1,6,4,120.667965,24.178696,2
157,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,32,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,9,5,5,2,17,2,9,2,1,C03,7,6,1,10,2,14,,84,84,1,13,4,120.612558,24.13844,2
158,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,33,臺中市,大里區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.69052,24.113417,3
159,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,33,臺中市,太平區,0,1,0,6,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,8,,14,14,1,13,4,120.720365,24.119733,2
160,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,34,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.727167,24.203865,3
161,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,35,臺中市,南區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.672406,24.117083,3
162,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,35,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,A41,,,1,,1,,,40,40,1,6,4,120.622811,24.174645,3
163,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,35,臺中市,梧棲區,0,1,0,6,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,12,2,8,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.533588,24.265078,2
164,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,42,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A32,,,1,,2,,,40,40,1,13,4,120.702037,24.200944,3
165,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,44,臺中市,神岡區,0,0,0,7,,,1,,,,,,,,,,,,,,28,,,,,H03,,,7,,10,,,118,118,1,12,5,120.681638,24.260017,3
166,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,45,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,76,76,1,12,4,120.652997,24.204733,3
167,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,48,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,13,13,1,6,4,120.68037,24.137614,3
168,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,50,臺中市,豐原區,0,1,0,6,2,6,50,4,2,1,5,4,6,6,1,1,5,5,4,2,18,2,8,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.723818,24.247365,2
169,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,53,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,1,4,5,2,17,2,9,2,1,C03,7,1,1,10,2,14,,51,51,1,5,4,120.656665,24.200424,2
170,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,55,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,12,4,120.634578,24.169221,3
171,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,11,55,臺中市,霧峰區,0,1,0,6,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,12,3,10,3,1,B03,7,4,1,8,2,5,,84,84,1,12,4,120.675689,24.063851,2
172,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,0,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,40,40,1,6,4,120.701467,24.122887,3
173,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,2,臺中市,南區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,2,1,F03,7,6,7,21,2,12,,48,48,1,13,4,120.653779,24.118711,2
174,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,12,臺中市,大雅區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,17,2,8,2,1,C03,7,9,1,10,2,12,,84,84,1,12,4,120.645817,24.237559,2
175,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,16,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,20,20,1,6,4,120.568045,24.238617,3
176,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,19,臺中市,南屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,5,4,B03,7,6,5,19,2,2,,38,38,1,6,4,120.622643,24.150214,2
177,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,20,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.647772,24.228113,3
178,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,20,臺中市,西區,0,1,0,6,1,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,17,3,10,5,4,C03,7,9,1,10,2,11,,7,7,1,12,4,120.664178,24.13517,2
179,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,22,臺中市,西屯區,0,1,0,6,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,18,3,10,5,4,B02,7,6,1,8,2,16,,84,84,1,12,4,120.635976,24.186564,2
180,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,26,臺中市,潭子區,0,1,0,7,3,6,50,4,2,1,5,4,6,6,1,1,4,4,5,1,30,2,9,1,1,C03,7,14,1,10,2,12,,54,54,1,12,4,120.72369,24.218507,2
181,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,26,臺中市,大里區,0,1,0,6,3,6,50,3,2,1,5,4,6,6,3,1,5,5,5,1,17,2,9,1,1,C03,7,9,1,10,2,11,,85,85,1,12,4,120.692591,24.074748,2
182,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,27,臺中市,烏日區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B03,7,6,1,8,2,5,,13,13,1,12,4,120.640365,24.112575,2
183,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,29,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,12,4,120.628649,24.105442,3
184,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,33,臺中市,西區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,6,4,120.654952,24.153325,3
185,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,45,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,B03,,,1,,2,,,12,12,1,12,4,120.705593,24.243234,3
186,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,49,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,6,4,120.684165,24.080425,3
187,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,52,臺中市,梧棲區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,8,,13,13,1,6,4,120.53049,24.254723,2
188,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,12,55,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.727155,24.166929,3
189,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,0,臺中市,北屯區,0,2,0,7,2,6,50,13,7,4,5,4,6,6,4,4,9,4,4,2,12,2,8,2,1,C03,7,1,1,10,2,11,,51,51,1,6,4,120.680939,24.191263,2
190,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,1,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,12,4,120.641258,24.168365,3
191,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,2,臺中市,大雅區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,28,2,9,2,1,C03,7,9,1,10,2,11,,87,87,1,12,4,120.650031,24.220423,2
192,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,11,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,A12,,,1,,2,,,7,7,1,12,4,120.711206,24.13392,3
193,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,11,臺中市,梧棲區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,8,8,1,6,4,120.533206,24.243623,3
194,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,12,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,85,85,1,12,4,120.833575,24.251164,3
195,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,14,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,84,84,1,12,4,120.719063,24.148928,3
196,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,22,臺中市,后里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,11,3,10,3,1,B12,7,6,5,19,2,1,,11,11,1,12,4,120.706542,24.311449,2
197,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,26,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,B03,,,1,,2,,,13,13,1,12,4,120.533912,24.255807,3
198,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,27,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,84,84,1,12,4,120.719619,24.30932,3
199,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,34,臺中市,南區,0,0,0,6,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,6,4,120.684042,24.129677,3
200,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,38,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.676985,24.180146,3
201,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,38,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,39,39,1,12,4,120.613216,24.171574,3
202,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,40,臺中市,北區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,2,9,5,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.677043,24.166883,2
203,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,49,臺中市,北區,0,0,0,6,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,13,4,120.684197,24.158051,3
204,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,52,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,11,,,,,C03,,,1,,2,,,62,62,1,12,4,120.659762,24.164996,3
205,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,56,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,F01,,,7,,1,,,49,49,1,12,4,120.658977,24.155921,4
206,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,13,58,臺中市,南區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B02,7,6,1,8,2,6,,11,11,1,13,4,120.657269,24.116791,2
207,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,4,臺中市,南屯區,0,1,0,7,2,6,50,3,9,1,5,4,6,6,4,4,5,5,4,2,17,2,9,2,1,C03,7,5,3,19,2,11,,34,34,1,13,4,120.628463,24.117828,2
208,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,5,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.685498,24.172177,4
209,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,9,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,6,4,120.66937,24.132677,3
210,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,11,臺中市,豐原區,0,1,0,6,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,16,3,10,3,1,B12,7,6,5,19,2,5,,26,26,1,12,4,120.718763,24.2421,2
211,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,16,臺中市,中區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,84,84,1,12,4,120.679451,24.142721,3
212,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,19,臺中市,北區,0,0,0,7,3,9,50,13,24,1,5,4,6,6,4,4,10,5,5,2,17,,,,,B12,,,1,,9,,,78,78,1,13,4,120.683255,24.157317,3
213,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,24,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,20,20,1,13,4,120.678563,24.201787,4
214,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,30,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.639229,24.141683,3
215,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,34,臺中市,后里區,0,0,0,6,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,84,84,1,12,4,120.708003,24.306072,3
216,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,41,臺中市,新社區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,B02,,,1,,2,,,87,87,1,13,4,120.820608,24.172704,3
217,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,45,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,84,84,1,6,4,120.707095,24.188978,3
218,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,48,臺中市,大里區,0,1,0,6,3,6,80,13,9,1,5,4,6,6,4,4,2,4,5,1,13,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,12,4,120.690704,24.098029,2
219,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,50,臺中市,南屯區,0,0,0,7,3,6,50,13,8,1,5,4,6,6,4,4,1,4,1,2,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.62267,24.140394,3
220,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,59,臺中市,潭子區,0,0,0,7,,,10,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,12,4,120.689923,24.225138,3
221,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,14,59,臺中市,東區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,85,85,1,12,4,120.704083,24.144518,3
222,66000,387130000C,(04)23274275,(04)23288582,2025,04,1,15,3,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,9,,,,,B03,,,1,8,1,,,51,51,1,12,4,120.721509,24.17928,3
