﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
397,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,11,50,臺中市,大甲區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,4,5,,15,15,1,6,4,120.651143,24.379099,2
398,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,11,51,臺中市,北屯區,0,1,0,7,3,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,13,2,8,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.666973,24.178313,2
399,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,11,53,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,13,4,120.69904,24.110236,3
400,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,11,55,臺中市,清水區,0,1,0,7,3,6,30,3,2,1,5,4,6,1,4,4,10,5,5,2,17,2,8,1,1,C03,7,9,1,10,2,16,,84,84,1,12,4,120.564354,24.273539,2
401,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,0,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,,,,,,,,,85,85,1,,,120.707119,24.140401,3
402,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,0,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,6,4,120.671487,24.176564,3
403,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,2,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,8,8,1,6,4,120.686124,24.17334,3
404,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,7,臺中市,大甲區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,9,1,8,9,6,,8,8,1,6,4,120.636931,24.346882,2
405,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,7,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,F03,,,7,,1,,,59,59,1,12,4,120.715035,24.305756,3
406,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,8,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,C03,,,1,,1,,,11,11,1,12,4,120.638185,24.139825,3
407,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,14,臺中市,北屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,1,5,5,2,16,3,10,1,1,C03,7,5,1,10,2,13,,14,14,1,6,4,120.685427,24.172674,2
408,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,15,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.648594,24.226643,4
409,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,18,臺中市,外埔區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.653322,24.331773,3
410,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,31,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,14,14,1,12,4,120.712097,24.172901,3
411,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,33,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.53096,24.253545,3
412,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,40,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,1,1,C03,7,5,1,10,9,16,,84,84,1,13,4,120.684933,24.163142,2
413,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,49,臺中市,西屯區,0,1,0,7,2,6,30,3,2,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,4,,41,41,1,12,4,120.635034,24.170823,2
414,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,53,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,12,4,120.664929,24.132027,3
415,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,55,臺中市,西區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,5,4,B03,7,11,1,8,1,6,,45,45,1,13,4,120.658842,24.145535,2
416,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,12,56,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,1,6,,47,47,1,13,4,120.685568,24.156022,2
417,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,5,臺中市,北屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,6,1,10,2,12,,11,11,1,12,4,120.692242,24.164941,2
418,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,5,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.638029,24.175602,3
419,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,6,臺中市,西區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,2,1,1,4,4,2,13,3,10,2,1,C03,7,9,1,10,1,11,,7,7,1,13,4,120.664028,24.140061,2
420,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,12,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.688233,24.135233,3
421,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,15,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.547801,24.246159,3
422,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,25,臺中市,大里區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,2,1,C03,7,6,1,10,2,12,,11,11,1,13,4,120.680869,24.105855,2
423,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,27,臺中市,北屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,6,,84,84,1,6,4,120.686536,24.193447,2
424,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,30,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,1,,,48,48,1,12,4,120.631966,24.170399,3
425,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,35,臺中市,梧棲區,0,1,0,7,2,6,70,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,12,4,120.54667,24.245984,2
426,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,38,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,F03,,,1,,1,,,11,11,1,13,4,120.666298,24.169792,3
427,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,40,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,13,4,120.644574,24.18598,3
428,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,42,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,84,84,1,12,4,120.724165,24.30913,3
429,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,52,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,1,17,3,10,5,4,C03,7,9,1,10,2,11,,7,7,1,12,4,120.660206,24.147864,2
430,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,13,53,臺中市,東區,0,1,0,7,3,6,50,11,9,1,5,4,6,6,4,4,5,5,5,2,18,2,9,2,1,C03,7,6,1,10,2,16,,84,84,1,13,4,120.70365,24.125462,2
431,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,0,臺中市,西區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,1,2,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,14,14,1,13,4,120.673689,24.148011,2
432,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,4,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B12,,,1,,9,,,8,8,1,6,4,120.624949,24.107022,3
433,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,5,臺中市,北屯區,0,1,0,7,3,6,0,18,23,1,5,4,6,6,4,4,10,5,5,2,9,3,10,2,1,C03,7,9,1,10,2,11,,57,57,1,6,4,120.685038,24.169648,2
434,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,7,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.598333,24.20471,3
435,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,9,臺中市,龍井區,0,1,0,7,2,6,60,13,9,1,5,4,6,6,4,4,3,4,3,2,13,2,8,1,1,C02,7,9,1,9,2,11,,7,7,1,5,4,120.506614,24.202322,2
436,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,12,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.705589,24.216817,3
437,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,13,臺中市,神岡區,0,0,0,7,1,6,50,5,2,1,5,4,6,6,1,1,1,4,5,2,13,,,,,B12,,,1,,2,,,84,84,1,12,4,120.665118,24.273875,3
438,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,14,臺中市,烏日區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.634497,24.09475,3
439,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,16,臺中市,北區,0,1,0,7,3,6,50,18,24,1,5,4,6,6,4,4,3,4,5,2,17,3,10,5,4,B03,7,5,1,8,2,2,,47,47,1,13,4,120.684817,24.163352,2
440,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,18,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,5,2,3,3,10,3,1,B03,7,9,1,8,2,8,,58,58,1,13,4,120.685141,24.14952,2
441,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,27,臺中市,南屯區,0,2,0,7,3,6,50,5,1,1,5,4,6,6,1,1,3,4,5,2,15,2,9,1,1,F01,7,9,7,21,2,12,,84,84,1,12,4,120.637756,24.1423,2
442,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,27,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,2,,,,,C03,,,1,,1,,,84,84,1,12,4,120.720938,24.13065,3
443,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,35,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,C03,,,1,,9,,,21,21,1,12,4,120.701799,24.153703,3
444,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,40,臺中市,龍井區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,13,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,12,4,120.571134,24.177641,2
445,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,43,臺中市,北屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.722402,24.190102,3
446,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,55,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,2,9,1,1,C02,7,4,1,9,2,14,,84,84,1,12,4,120.73112,24.159511,2
447,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,57,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,5,1,A04,7,5,1,2,2,5,,11,11,1,12,4,120.63698,24.184628,2
448,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,58,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.6837,24.124337,3
449,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,14,58,臺中市,東區,0,2,0,7,3,6,50,13,8,1,5,4,6,6,4,4,5,4,4,2,17,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,6,4,120.69396,24.147899,2
450,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,1,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,F01,7,1,7,21,2,12,,51,51,1,12,4,120.672286,24.114882,2
451,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,1,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,11,,,8,8,1,6,4,120.692968,24.09308,3
452,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,4,臺中市,外埔區,0,0,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,1,13,,,,,B03,,,1,,2,,,59,59,1,6,4,120.637865,24.342494,3
453,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,5,臺中市,南屯區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,1,4,4,2,16,3,10,3,1,B01,7,5,1,4,2,2,,47,47,1,13,4,120.63616,24.151285,2
454,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,5,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,3,,2,,,8,8,1,12,4,120.524914,24.211727,3
455,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,11,臺中市,北區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,4,4,7,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,11,,20,20,1,12,4,120.688893,24.160194,2
456,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,11,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,F03,,,7,,2,,,7,7,1,12,4,120.523556,24.202737,3
457,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,12,臺中市,北屯區,0,1,0,6,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,5,,14,14,1,12,4,120.701171,24.187099,2
458,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,15,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,20,,,,,B03,,,1,,2,,,84,84,1,12,4,120.717879,24.128294,3
459,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,15,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,51,51,1,6,4,120.620078,24.342791,3
460,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,25,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,14,14,1,12,4,120.708226,24.19068,3
461,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,30,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,8,1,,,84,84,1,13,4,120.663169,24.14764,3
462,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,38,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,30,,,,,B03,,,1,,10,,,78,78,1,13,4,120.654274,24.163091,3
463,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,43,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,51,51,1,6,4,120.61849,24.102693,4
464,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,48,臺中市,太平區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,6,4,120.714726,24.149447,3
465,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,50,臺中市,大肚區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,8,,83,83,1,12,4,120.57226,24.155763,2
466,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,51,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,12,4,120.666295,24.135076,3
467,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,15,52,臺中市,外埔區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,,5,1,13,,,,,B03,,,1,,2,,,59,59,1,6,4,120.636699,24.343238,3
468,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,16,1,臺中市,沙鹿區,0,1,0,6,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,5,19,2,8,,14,14,1,6,4,120.552951,24.230626,2
469,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,16,2,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,47,47,1,12,4,120.6524,24.163366,2
470,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,16,14,臺中市,北屯區,0,1,0,6,3,6,40,3,1,1,5,4,6,6,4,4,5,5,4,2,16,3,10,4,1,B03,7,13,1,8,2,4,,76,76,1,6,4,120.690487,24.173331,2
471,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,16,15,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,50,50,1,12,4,120.664064,24.186039,3
472,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,16,24,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.735417,24.264555,3
473,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,16,45,臺中市,西區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,4,10,5,5,1,17,3,10,5,4,B03,7,11,1,8,1,7,,45,45,1,12,4,120.653866,24.153575,3
474,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,16,47,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,58,58,1,12,4,120.577104,24.273314,3
475,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,16,53,臺中市,豐原區,0,1,0,7,2,6,50,3,9,1,5,4,6,6,4,4,5,4,4,2,12,3,10,5,4,B03,7,4,1,8,2,2,,39,39,1,12,4,120.706205,24.246461,2
476,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,0,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,12,2,9,5,4,C03,7,9,1,10,2,14,,8,8,1,12,4,120.656515,24.166422,2
477,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,11,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,13,4,120.689278,24.153931,3
478,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,11,臺中市,新社區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,5,4,1,17,2,8,1,1,C03,7,15,1,10,2,12,,4,4,1,12,4,120.808935,24.241771,2
479,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,16,臺中市,中區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,1,1,C03,7,6,1,10,2,14,,39,39,1,13,4,120.683678,24.141513,2
480,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,19,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,1,1,C03,7,5,1,10,1,12,,84,84,1,12,4,120.696734,24.17615,2
481,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,21,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,7,7,1,12,4,120.687676,24.138151,3
482,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,21,臺中市,豐原區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,1,1,5,5,4,2,13,2,9,1,4,C03,7,9,1,10,2,12,,58,58,1,12,4,120.717782,24.251867,2
483,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,22,臺中市,北區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,2,1,3,4,4,2,17,2,9,1,1,C03,7,8,1,8,2,14,,40,40,1,12,4,120.698966,24.155166,2
484,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,32,臺中市,太平區,0,0,0,7,,3,80,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,40,40,1,6,4,120.717413,24.157515,3
485,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,38,臺中市,東區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.692647,24.137723,2
486,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,40,臺中市,大雅區,0,1,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,14,,85,85,1,12,4,120.647347,24.229841,2
487,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,41,臺中市,北屯區,0,1,0,7,1,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.659948,24.192332,2
488,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,42,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,76,76,1,6,4,120.735967,24.133445,3
489,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,55,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B01,,,1,,1,,,20,20,1,12,4,120.643591,24.163591,3
490,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,56,臺中市,大甲區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,23,1,6,4,120.633729,24.361061,3
491,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,58,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,13,4,120.68905,24.147645,3
492,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,17,59,臺中市,北屯區,0,1,0,7,1,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,18,2,9,1,1,C04,7,9,1,10,2,12,,87,87,1,12,4,120.667513,24.179744,2
493,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,0,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B02,,,1,,1,,,40,40,1,13,4,120.588155,24.160384,3
494,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,0,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,A41,,,1,,2,,,35,35,1,6,4,120.711364,24.126634,3
495,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,8,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.602247,24.18265,3
496,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,8,臺中市,大里區,0,0,0,7,,3,80,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,7,7,1,6,4,120.683657,24.07607,3
497,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,9,臺中市,豐原區,0,1,0,7,1,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,3,19,2,8,,48,48,1,12,4,120.714971,24.242195,2
498,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,11,臺中市,西屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,4,2,18,2,9,2,4,C03,7,9,1,10,2,14,,7,7,1,13,4,120.665084,24.17817,2
499,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,14,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.704475,24.130619,3
500,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,15,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,83,83,1,12,4,120.526953,24.218219,3
501,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,15,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,11,11,1,6,4,120.625753,24.106163,3
502,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,20,臺中市,烏日區,0,1,0,7,3,6,40,13,8,1,5,4,6,6,4,4,1,4,4,2,12,3,10,4,1,C03,7,9,1,10,2,15,,8,8,1,6,4,120.620878,24.109337,2
503,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,24,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,12,4,120.635544,24.171554,3
504,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,30,臺中市,潭子區,0,1,0,7,1,6,50,13,9,1,5,2,6,6,4,4,1,2,5,2,18,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,13,4,120.688133,24.216082,2
505,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,34,臺中市,太平區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,5,4,B03,7,5,1,3,2,2,,65,65,1,6,4,120.723345,24.118302,2
506,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,36,臺中市,北屯區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,1,1,C03,7,6,1,10,2,11,,11,11,1,5,4,120.729609,24.171164,2
507,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,37,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,45,45,1,12,4,120.653241,24.151432,3
508,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,40,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.699347,24.147646,3
509,66000,387130000C,(04)23274275,(04)23288582,2025,11,2,18,42,臺中市,北屯區,0,2,0,6,3,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,16,2,9,2,1,C03,7,6,1,10,2,12,,20,20,1,6,4,120.679815,24.169766,2
