﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
11404,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,22,24,臺中市,北屯區,0,1,0,5,1,6,50,5,1,1,4,4,6,6,2,1,10,5,5,2,17,2,8,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.686259,24.18878,2
11405,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,22,25,臺中市,神岡區,0,0,0,5,1,,30,13,9,1,4,4,6,6,4,4,10,5,5,2,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.685694,24.248822,3
11406,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,22,38,臺中市,北屯區,0,1,0,7,1,6,50,4,2,1,4,4,6,6,1,1,5,4,5,2,19,2,9,1,1,C03,7,9,1,10,2,11,12,84,84,1,12,4,120.690381,24.186826,2
11407,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,22,40,臺中市,大雅區,0,0,0,5,,,60,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,37,37,1,12,4,120.662956,24.232696,3
11408,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,22,55,臺中市,南區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,47,47,1,6,4,120.665883,24.123422,3
11409,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,23,5,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,24,,,,,,,,,,,,,115,115,1,,,120.676677,24.176155,3
11410,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,23,15,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,24,,,,,,,,,,,,,115,115,1,,,120.676677,24.176155,3
11411,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,23,16,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,24,,,,,,,,,,,,,115,115,1,,,120.676677,24.176155,3
11412,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,23,17,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,24,,,,,,,,,,,,,115,115,1,,,120.676677,24.176155,3
11413,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,23,19,臺中市,西屯區,0,1,0,5,1,3,80,13,9,1,4,4,6,6,4,4,1,4,5,2,20,3,10,3,1,B03,7,9,1,8,2,2,,59,59,1,12,4,120.659633,24.200781,2
11414,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,23,39,臺中市,潭子區,0,1,0,5,1,6,50,4,2,1,4,4,6,6,1,1,5,5,5,2,13,3,10,3,1,B01,7,1,1,4,2,1,,51,51,1,13,4,120.678368,24.215498,2
11415,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,23,46,臺中市,龍井區,0,1,0,5,1,6,40,13,8,1,4,4,6,6,4,4,1,4,1,1,23,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,6,4,120.504733,24.20592,2
11416,66000,387130000C,(04)23274275,(04)23288582,2025,07,30,23,55,臺中市,烏日區,0,1,0,5,1,6,30,13,9,1,4,4,6,6,4,4,10,5,5,1,18,2,9,3,1,B03,7,9,1,8,2,2,,84,84,1,6,4,120.639038,24.100527,2
11417,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,0,15,臺中市,東區,0,0,0,5,,,50,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,84,84,1,12,4,120.692395,24.139415,3
11418,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,0,18,臺中市,西屯區,0,1,0,5,1,3,80,13,7,1,4,4,6,6,4,4,2,4,5,2,20,2,7,3,1,B03,7,9,1,10,2,8,,59,59,1,12,4,120.634948,24.179291,2
11419,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,0,19,臺中市,北區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.674362,24.163259,3
11420,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,0,20,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,11,11,1,12,4,120.694785,24.176329,3
11421,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,0,28,臺中市,烏日區,0,1,0,5,2,6,60,13,14,1,4,4,6,6,4,4,1,4,4,1,17,2,9,3,1,B03,7,9,1,8,2,5,,84,84,1,6,4,120.611476,24.107128,2
11422,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,0,36,臺中市,北區,0,0,0,5,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,13,4,120.675106,24.16506,3
11423,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,1,20,臺中市,西屯區,0,1,0,5,1,6,50,3,1,1,4,4,6,6,3,1,10,5,5,2,17,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,12,4,120.646793,24.171028,2
11424,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,1,51,臺中市,南屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,1,,,35,35,1,13,4,120.638358,24.147176,3
11425,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,1,57,臺中市,東區,0,1,0,5,1,6,50,4,9,1,4,4,6,6,1,1,5,5,5,2,15,3,10,5,4,B03,7,9,1,8,9,16,,21,21,1,6,4,120.705991,24.140434,2
11426,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,2,15,臺中市,西屯區,0,0,0,5,,3,80,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,12,4,120.634948,24.179291,3
11427,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,2,20,臺中市,潭子區,0,1,0,5,3,3,80,13,9,1,4,4,6,6,4,4,2,4,5,1,17,2,7,3,1,B03,7,9,1,8,2,4,,85,85,1,13,4,120.709739,24.200514,2
11428,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,2,25,臺中市,西屯區,0,1,0,5,1,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,1,,21,21,1,12,4,120.646692,24.155593,2
11429,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,2,26,臺中市,潭子區,0,1,0,5,1,6,50,13,9,1,4,4,6,6,4,4,3,4,5,1,20,2,1,3,1,B03,7,9,1,8,2,1,,59,59,1,12,4,120.71721,24.217303,2
11430,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,2,48,臺中市,太平區,0,0,0,5,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.717277,24.15335,3
11431,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,2,50,臺中市,太平區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.719926,24.127339,3
11432,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,3,15,臺中市,西屯區,0,0,0,5,,,40,,,,,,,,,,,,,,20,,,,,B03,,,1,,2,,,59,59,1,12,4,120.633008,24.170811,3
11433,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,3,30,臺中市,北區,0,1,0,5,1,6,40,4,1,1,4,4,6,6,1,1,5,5,4,2,3,3,10,1,1,C03,7,9,1,10,9,12,,10,10,1,12,4,120.688976,24.158966,2
11434,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,3,36,臺中市,豐原區,0,0,0,5,,,30,,,,,,,,,,,,,,19,,,,,B02,,,1,,2,,,59,59,1,12,4,120.728203,24.264383,3
11435,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,3,38,臺中市,北區,0,0,0,5,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,8,8,1,13,4,120.664156,24.162121,3
11436,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,3,47,臺中市,西區,0,0,0,5,,,50,,,,,,,,,,,,,,23,,,,,B03,,,5,,2,,,59,59,1,12,4,120.665285,24.143154,3
11437,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,3,47,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.678316,24.064708,3
11438,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,4,35,臺中市,太平區,0,1,0,5,1,6,50,13,9,1,4,4,3,6,4,4,5,4,5,1,16,2,3,2,1,C03,7,1,1,10,2,11,,51,51,1,12,4,120.725301,24.134232,2
11439,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,4,46,臺中市,清水區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,20,20,1,12,4,120.561153,24.267324,3
11440,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,4,59,臺中市,西屯區,0,1,0,5,1,3,80,13,9,1,4,4,6,6,4,4,2,3,5,2,20,2,9,3,1,B03,7,9,1,1,2,8,,59,59,1,12,4,120.657779,24.200549,2
11441,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,5,29,臺中市,潭子區,0,1,0,5,1,3,80,13,9,1,4,4,6,6,4,4,3,4,5,1,20,2,9,3,1,B03,7,9,1,8,2,1,,59,59,1,12,4,120.709739,24.200514,2
11442,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,5,29,臺中市,西屯區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,1,1,1,5,5,2,12,2,9,2,1,C03,7,1,3,19,2,12,,51,51,1,12,4,120.643003,24.176992,2
11443,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,5,30,臺中市,南區,0,0,0,5,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.666788,24.124279,3
11444,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,5,30,臺中市,東區,0,0,0,5,,,50,,,,,,,,,,,,,,30,,,,,B03,,,1,,2,,,84,84,1,12,4,120.702703,24.128077,3
11445,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,5,51,臺中市,東區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,6,4,120.692533,24.138761,3
11446,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,6,35,臺中市,神岡區,0,1,0,5,1,6,50,13,9,1,4,4,6,6,4,4,5,5,5,1,16,3,10,5,4,B03,7,5,1,8,2,5,,84,84,1,12,4,120.68059,24.267008,2
11447,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,6,39,臺中市,潭子區,0,1,0,5,3,6,50,4,1,1,4,4,6,6,1,1,3,4,5,2,17,3,10,3,1,B03,7,6,1,8,2,5,,11,11,1,13,4,120.706152,24.202327,2
11448,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,6,43,臺中市,中區,0,1,0,5,2,6,50,4,9,1,4,4,6,6,2,1,10,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,6,4,120.679839,24.138086,2
11449,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,6,49,臺中市,南區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,6,4,120.652766,24.117995,3
11450,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,6,57,臺中市,北屯區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,2,3,10,4,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,15,15,1,12,4,120.693391,24.19284,2
11451,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,1,臺中市,中區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.677757,24.14641,3
11452,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,1,臺中市,北區,0,1,0,5,1,6,50,3,2,1,4,4,6,6,1,1,5,5,5,2,18,2,8,2,1,C03,7,9,1,10,2,14,,59,59,1,12,4,120.686616,24.159071,2
11453,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,1,臺中市,北屯區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,2,3,10,5,5,2,18,2,9,1,1,C03,7,12,1,10,2,12,,84,84,1,6,4,120.676344,24.184374,2
11454,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,5,臺中市,龍井區,0,2,0,6,3,6,40,4,1,1,5,4,6,6,1,1,10,4,5,2,17,2,8,2,1,C03,7,9,2,19,2,12,,6,6,1,12,4,120.543299,24.176037,2
11455,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,6,臺中市,烏日區,0,0,0,5,,,30,,,,,,,,,,,,,,15,,,,,B02,,,1,,2,,,20,20,1,6,4,120.656472,24.047059,3
11456,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,10,臺中市,神岡區,0,0,0,5,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.707428,24.259111,3
11457,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,13,臺中市,西區,0,1,0,5,2,6,40,13,8,1,4,4,6,6,4,4,1,4,4,2,30,,,,,,,,,,,,,119,119,1,,,120.657452,24.150201,2
11458,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,15,臺中市,清水區,0,1,0,5,3,6,50,13,14,1,4,4,6,6,4,4,1,4,5,1,17,2,8,2,1,C03,7,9,3,19,2,12,,59,59,1,12,4,120.548261,24.282752,2
11459,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,16,臺中市,大甲區,0,1,0,7,2,6,40,13,9,1,4,4,6,6,4,4,6,4,5,1,13,2,9,1,1,C03,7,9,1,16,2,11,,84,84,1,12,4,120.628517,24.352124,2
11460,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,20,臺中市,新社區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,4,4,5,5,5,1,17,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,12,4,120.808996,24.241691,2
11461,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,21,臺中市,霧峰區,0,1,0,5,2,6,30,13,9,1,4,4,6,6,4,4,10,5,5,2,19,2,9,3,1,B03,7,9,1,8,2,5,,59,59,1,12,4,120.714739,24.041679,2
11462,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,22,臺中市,豐原區,0,0,0,5,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,13,4,120.715063,24.241847,3
11463,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,25,臺中市,龍井區,0,0,0,5,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,6,4,120.573035,24.188044,3
11464,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,26,臺中市,太平區,0,2,0,5,3,6,50,3,22,1,4,4,6,6,3,1,10,5,5,2,3,2,9,1,1,C03,7,9,1,10,2,11,,10,10,1,6,4,120.73587,24.133374,2
11465,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,26,臺中市,豐原區,0,2,0,5,2,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,5,,14,14,1,12,4,120.713677,24.245314,2
11466,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,28,臺中市,霧峰區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,8,,58,58,1,13,4,120.701609,24.070699,2
11467,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,30,臺中市,太平區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.733598,24.155349,3
11468,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,36,臺中市,豐原區,0,1,0,5,2,6,50,13,8,1,4,4,6,6,4,4,1,4,4,1,13,3,10,3,1,B03,7,7,1,8,2,3,,40,40,1,12,4,120.756176,24.275048,2
11469,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,38,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,59,59,1,13,4,120.657718,24.243647,3
11470,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,38,臺中市,南區,0,2,0,5,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,16,2,7,3,1,B03,7,6,1,8,2,1,,11,11,1,13,4,120.653832,24.122322,2
11471,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,43,臺中市,潭子區,0,1,0,5,3,6,60,3,2,1,4,4,6,6,1,1,1,4,4,1,18,2,8,2,1,C03,7,12,1,10,2,14,,84,84,1,13,4,120.702297,24.192161,2
11472,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,43,臺中市,豐原區,0,0,0,5,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.722423,24.260487,3
11473,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,45,臺中市,南屯區,0,1,0,5,3,6,50,4,1,1,4,4,6,6,1,1,9,4,4,2,17,3,10,1,1,C03,7,6,1,10,1,16,,11,11,1,12,4,120.624439,24.113366,2
11474,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,46,臺中市,北區,0,0,0,5,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,48,48,1,13,4,120.682365,24.163041,3
11475,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,46,臺中市,南區,0,1,0,5,2,6,50,4,2,1,4,4,6,6,2,1,1,4,5,2,12,3,10,1,1,C03,7,9,1,10,2,12,,7,7,1,12,4,120.648361,24.122788,2
11476,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,47,臺中市,豐原區,0,1,0,5,2,6,40,4,1,1,4,4,6,6,4,4,5,2,4,2,12,2,7,5,4,C03,7,8,1,10,2,14,,40,40,1,13,4,120.730505,24.242857,2
11477,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,48,臺中市,西屯區,0,1,0,5,2,6,50,3,9,1,4,4,6,6,1,1,10,5,5,2,12,2,7,1,1,C03,7,5,1,10,2,12,,65,65,1,12,4,120.618951,24.178849,2
11478,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,49,臺中市,梧棲區,0,0,0,5,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,58,58,1,12,4,120.534764,24.250722,3
11479,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,51,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,6,4,120.733239,24.161057,3
11480,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,51,臺中市,西屯區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,4,4,10,4,5,2,17,2,9,1,1,C03,7,9,1,10,2,15,,85,85,1,13,4,120.621145,24.183703,2
11481,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,52,臺中市,北屯區,0,2,0,5,3,6,50,13,9,1,4,4,6,6,4,4,1,4,5,2,3,2,9,6,5,H01,8,16,7,21,10,17,,95,95,1,13,5,120.721141,24.17633,2
11482,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,52,臺中市,神岡區,0,0,0,5,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.661139,24.257655,3
11483,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,53,臺中市,大甲區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,15,15,1,12,4,120.642468,24.36559,3
11484,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,53,臺中市,神岡區,0,1,0,5,1,6,50,3,2,1,4,4,6,6,3,1,5,4,5,1,16,3,10,5,4,B03,7,7,1,8,2,2,,40,40,1,12,4,120.693415,24.253822,2
11485,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,55,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.724654,24.181093,3
11486,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,56,臺中市,太平區,0,0,0,5,,,30,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,14,14,1,6,4,120.708449,24.119832,3
11487,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,57,臺中市,潭子區,0,1,0,5,3,6,60,13,8,1,4,4,6,6,4,4,1,4,4,1,17,3,10,3,1,B03,7,7,1,8,2,3,,40,40,1,13,4,120.710124,24.235728,2
11488,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,57,臺中市,北屯區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,4,4,1,4,5,2,12,3,10,2,1,C03,7,7,1,10,1,13,,35,35,1,12,4,120.674445,24.174079,2
11489,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,59,臺中市,北屯區,0,0,0,5,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,85,85,1,6,4,120.700803,24.182677,3
11490,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,7,59,臺中市,神岡區,0,0,0,5,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,51,51,1,12,4,120.658817,24.261681,3
11491,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,1,臺中市,烏日區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,20,20,1,13,4,120.647401,24.109994,3
11492,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,2,臺中市,西屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,47,47,1,12,4,120.663965,24.164434,3
11493,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,5,臺中市,南屯區,0,0,0,5,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,40,40,1,12,4,120.616916,24.145634,3
11494,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,5,臺中市,大里區,0,0,0,5,,3,80,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.69193,24.100862,3
11495,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,6,臺中市,大甲區,0,0,0,5,,,40,,,,,,,,,,,,,,15,,,,,B03,,,1,,2,,,14,14,1,13,4,120.627726,24.347175,3
11496,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,7,臺中市,南屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,85,85,1,13,4,120.650114,24.131504,3
11497,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,8,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,85,85,1,13,4,120.650114,24.131504,3
11498,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,11,臺中市,大雅區,0,0,0,5,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.648944,24.217004,3
11499,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,12,臺中市,北屯區,0,2,0,5,1,6,50,13,7,1,4,4,6,6,4,4,1,4,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.664102,24.185949,2
11500,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,13,臺中市,北區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,2,1,1,4,5,2,13,3,10,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.669537,24.163157,2
11501,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,14,臺中市,大里區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,2,6,11,11,1,12,4,120.681661,24.1025,2
11502,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,18,臺中市,西屯區,0,2,0,5,2,6,50,3,1,1,4,4,6,6,1,1,5,4,4,2,15,2,9,2,1,C03,7,9,1,10,2,11,,85,85,1,12,4,120.610798,24.170573,2
11503,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,21,臺中市,烏日區,0,2,0,5,2,6,50,4,1,1,4,4,6,6,1,3,10,5,5,2,17,2,9,2,1,C03,7,12,1,10,2,12,,6,6,1,6,4,120.642002,24.115551,2
11504,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,21,臺中市,梧棲區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,3,1,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,5,,20,20,1,12,4,120.552839,24.257611,2
11505,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,24,臺中市,龍井區,0,0,0,5,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,7,7,1,6,4,120.5926,24.181542,3
11506,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,25,臺中市,西屯區,0,0,0,5,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.62904,24.163157,3
11507,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,25,臺中市,太平區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.706003,24.148622,3
11508,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,25,臺中市,清水區,0,2,0,7,3,6,50,13,9,1,4,4,6,6,4,4,9,4,5,1,2,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.575315,24.294911,2
11509,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,27,臺中市,大里區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,16,3,10,2,1,C03,7,6,1,10,2,12,,11,11,1,12,4,120.699468,24.106075,2
11510,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,29,臺中市,西屯區,0,0,0,5,,,30,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.618346,24.16384,3
11511,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,30,臺中市,南區,0,0,0,5,,,50,,,,,,,,,,,,,,17,,,,,B03,,,3,,6,,,84,84,1,6,4,120.655297,24.115235,3
11512,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,30,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,9,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,12,,59,59,1,12,4,120.643941,24.12952,2
11513,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,30,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,9,4,1,2,12,3,10,3,1,B03,7,5,1,8,2,2,,84,84,1,12,4,120.623241,24.137107,2
11514,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,31,臺中市,大雅區,0,1,0,5,2,6,60,4,9,1,4,4,6,6,1,1,1,3,4,1,17,3,10,3,1,B03,7,6,1,8,1,4,,84,84,1,13,4,120.648607,24.218362,2
11515,66000,387130000C,(04)23274275,(04)23288582,2025,07,31,8,32,臺中市,潭子區,0,1,0,5,3,6,50,4,1,1,4,4,3,3,4,4,5,4,4,2,17,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.701463,24.207858,2
