﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
110,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,8,臺中市,清水區,0,2,0,7,2,6,60,5,1,1,5,4,5,6,1,1,8,3,4,1,12,2,9,1,1,C03,7,1,1,10,1,11,,51,51,1,12,4,120.54082,24.2894,2
111,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,10,臺中市,豐原區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,1,16,3,10,1,1,C03,7,5,1,10,2,11,,12,12,1,12,4,120.707976,24.239559,2
112,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,11,臺中市,東勢區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,8,8,1,12,4,120.831742,24.247049,3
113,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,13,臺中市,大甲區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,8,8,1,12,4,120.617315,24.349834,3
114,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,14,臺中市,大里區,0,2,0,7,3,6,50,13,8,1,5,4,6,6,4,4,4,4,4,1,2,2,9,1,1,C03,7,9,1,10,2,12,,84,84,1,12,4,120.683129,24.115323,2
115,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,15,臺中市,沙鹿區,0,1,0,7,2,6,50,13,9,1,5,3,6,6,4,4,4,3,4,2,16,2,7,2,1,C03,7,6,1,10,2,14,,43,43,1,12,4,120.561015,24.241858,2
116,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,18,臺中市,霧峰區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,58,58,1,13,4,120.693847,24.048794,3
117,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,19,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,F07,,,1,,2,,,8,8,1,12,4,120.688602,24.134322,3
118,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,23,臺中市,大甲區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,40,40,1,12,4,120.617519,24.346693,3
119,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,24,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,51,51,1,12,4,120.616891,24.188607,3
120,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,24,臺中市,清水區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,,8,3,4,2,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.572409,24.261368,3
121,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,25,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,49,49,1,13,4,120.66064,24.163231,3
122,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,28,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,49,49,1,13,4,120.686722,24.162653,3
123,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,29,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B02,7,11,1,8,2,7,,45,45,1,12,4,120.668092,24.135757,2
124,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,29,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,6,4,120.680766,24.143459,3
125,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,33,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,12,4,120.687713,24.137065,3
126,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,33,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.597272,24.108378,3
127,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,38,臺中市,太平區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,12,4,120.735578,24.14469,3
128,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,38,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,6,4,120.641587,24.111194,3
129,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,40,臺中市,潭子區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,1,4,4,2,16,3,10,3,1,B03,7,5,1,2,2,8,,13,13,1,13,4,120.709085,24.201008,2
130,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,40,臺中市,北屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B03,7,8,1,8,2,8,,59,59,1,12,4,120.68524,24.172639,2
131,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,40,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,59,59,1,12,4,120.642822,24.177341,3
132,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,40,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,13,4,120.618595,24.116073,3
133,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,44,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,51,51,1,12,4,120.643885,24.130133,3
134,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,48,臺中市,大甲區,0,1,0,7,3,6,50,4,9,1,5,4,6,6,4,4,5,4,5,1,12,3,10,3,1,B03,7,9,1,8,2,5,,7,7,1,12,4,120.625036,24.344991,2
135,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,50,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.735769,24.177877,3
136,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,14,53,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,3,10,3,1,B03,7,9,1,4,2,1,,7,7,1,12,4,120.696446,24.168076,2
137,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,0,臺中市,神岡區,0,1,0,6,2,6,50,3,2,1,5,4,6,6,4,4,5,5,5,1,27,2,3,3,1,B03,7,9,1,8,2,5,,59,59,1,12,4,120.640802,24.249483,2
138,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,4,臺中市,大安區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,4,1,28,,,,,,,,,,,,,118,118,1,,,120.602232,24.366047,2
139,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,7,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,118,118,1,,,120.689527,24.220751,3
140,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,9,臺中市,西區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,3,10,3,1,B03,7,1,1,8,2,1,,39,39,1,13,4,120.663915,24.156273,2
141,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,10,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,45,45,1,5,4,120.646707,24.150896,3
142,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,10,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,48,48,1,13,4,120.637465,24.179054,3
143,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,11,臺中市,石岡區,0,0,0,7,,,70,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.81874,24.260687,3
144,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,18,臺中市,南區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,84,84,1,12,4,120.656381,24.13238,3
145,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,25,臺中市,太平區,0,0,0,7,,,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.717195,24.156639,3
146,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,29,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,7,7,1,12,4,120.69309,24.148197,3
147,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,34,臺中市,龍井區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,18,2,9,1,1,C03,7,9,1,10,2,14,,59,59,1,6,4,120.550894,24.191148,2
148,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,36,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,13,4,120.707913,24.211117,3
149,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,38,臺中市,大里區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,1,1,3,4,4,2,16,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.690064,24.092694,2
150,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,42,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,12,4,120.664156,24.151001,3
151,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,44,臺中市,西屯區,0,1,0,7,2,6,60,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,4,B03,7,5,1,8,1,6,,38,38,1,13,4,120.643913,24.156379,2
152,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,45,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,50,50,1,12,4,120.682172,24.147943,3
153,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,46,臺中市,潭子區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,13,2,8,2,1,C03,7,9,1,10,2,11,,59,59,1,13,4,120.717494,24.204124,2
154,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,46,臺中市,北屯區,0,1,0,7,3,6,60,13,9,1,5,4,6,6,4,4,1,4,5,2,12,3,10,3,1,B02,7,5,1,8,1,2,,47,47,1,6,4,120.684084,24.172353,2
155,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,47,臺中市,東勢區,0,2,0,7,2,6,60,4,2,1,5,4,6,6,4,4,10,5,4,1,17,2,1,3,1,B02,7,1,1,8,2,7,,51,51,1,12,4,120.818631,24.27551,2
156,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,50,臺中市,北區,0,3,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B01,7,6,1,4,2,2,,11,11,1,12,4,120.692251,24.161431,2
157,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,53,臺中市,豐原區,0,0,0,7,2,6,50,13,14,1,5,4,6,6,4,4,1,4,4,1,14,3,10,3,1,B03,7,2,1,8,2,7,,49,49,1,12,4,120.723652,24.264147,3
158,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,15,56,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,3,,2,,,23,23,1,12,4,120.664061,24.086667,3
159,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,0,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,13,4,120.683955,24.146306,3
160,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,12,臺中市,龍井區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,1,11,3,10,3,1,B12,7,9,1,8,2,8,,8,8,1,6,4,120.573352,24.180508,3
161,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,14,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.687064,24.185251,3
162,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,17,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.610669,24.189961,3
163,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,17,臺中市,大里區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,3,4,4,2,17,3,10,3,1,B01,7,11,1,4,2,5,,45,45,1,13,4,120.693545,24.090162,2
164,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,22,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,12,3,10,3,1,B03,7,9,1,8,9,2,,84,84,1,12,4,120.666774,24.11419,2
165,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,23,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,11,5,8,2,8,,45,45,1,12,4,120.687471,24.170632,2
166,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,23,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,11,11,1,13,4,120.649714,24.192263,3
167,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,26,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.690126,24.108577,3
168,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,30,臺中市,東區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,2,8,5,4,F03,7,9,7,21,2,11,,7,7,1,12,4,120.683288,24.134609,2
169,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,33,臺中市,清水區,0,0,0,7,2,6,40,13,8,1,5,4,6,6,4,4,9,3,3,1,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.5954,24.303781,3
170,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,41,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.754682,24.274151,3
171,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,43,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,9,,,84,84,2,12,4,120.674142,24.142028,3
172,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,47,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,2,9,1,1,C03,7,9,1,10,1,12,,8,8,1,12,4,120.71886,24.175692,2
173,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,48,臺中市,豐原區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,5,5,4,2,17,2,9,5,4,C03,7,9,2,19,2,11,,59,59,1,13,4,120.733136,24.253307,2
174,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,54,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,1,,59,59,1,12,4,120.698241,24.155952,3
175,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,55,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,35,35,1,6,4,120.697229,24.083994,3
176,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,16,57,臺中市,北屯區,0,0,0,7,,,0,,,,,,,,,,,,,,14,,,,,B03,,,1,8,1,,,49,49,1,6,4,120.733081,24.1643,3
177,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,10,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,61,61,1,12,4,120.62454,24.178852,3
178,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,10,臺中市,西屯區,0,1,0,6,2,6,50,13,9,1,5,4,6,6,4,4,8,4,5,1,13,2,9,2,1,C03,7,9,1,10,2,11,,58,58,1,12,4,120.619926,24.187326,2
179,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,13,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,F03,,,7,,2,,,7,7,1,6,4,120.780523,24.109187,3
180,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,15,臺中市,石岡區,0,0,0,7,,,30,,,,,,,,,,,,,,20,,,,,B03,,,1,,2,,,84,84,1,12,4,120.812108,24.257607,3
181,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,16,臺中市,神岡區,0,1,0,7,2,6,10,13,13,1,5,4,6,6,4,4,10,5,5,2,18,2,9,5,4,F01,7,9,7,21,2,15,,85,85,1,13,4,120.695445,24.231367,2
182,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,20,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,6,4,120.733081,24.1643,3
183,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,20,臺中市,沙鹿區,0,2,0,7,1,6,40,13,8,1,4,4,6,6,4,4,1,3,1,1,12,2,9,2,1,C03,7,1,3,19,2,14,,51,51,1,12,4,120.580766,24.201829,2
184,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,24,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,12,4,120.66065,24.191436,3
185,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,24,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,84,84,1,12,4,120.685777,24.179705,3
186,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,24,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.686582,24.201323,3
187,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,27,臺中市,北區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,13,3,10,3,1,B03,7,6,1,8,2,5,,59,59,1,13,4,120.668305,24.166829,2
188,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,28,臺中市,西屯區,0,3,0,6,1,9,40,13,17,1,5,4,6,6,4,4,1,5,1,2,13,2,9,1,4,C03,7,9,1,10,2,11,,7,7,1,13,4,120.632978,24.171163,2
189,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,29,臺中市,大里區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,1,1,5,5,5,1,12,2,9,2,1,C03,7,8,1,10,2,14,,84,84,1,13,4,120.708856,24.086527,2
190,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,30,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,85,85,1,6,4,120.700406,24.0889,3
191,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,34,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,40,40,1,12,4,120.69669,24.141559,3
192,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,34,臺中市,西屯區,0,0,0,7,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,119,119,1,,,120.637138,24.169521,3
193,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,34,臺中市,大甲區,0,0,0,5,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,12,4,120.645178,24.404948,3
194,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,41,臺中市,霧峰區,0,2,0,5,3,6,40,13,8,1,4,4,6,6,4,4,1,5,5,1,30,2,9,1,1,C03,7,9,1,10,2,11,,87,87,1,12,4,120.656801,24.087318,2
195,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,48,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,7,7,1,13,4,120.686265,24.152446,3
196,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,48,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,8,1,,,14,14,1,6,4,120.694403,24.172963,3
197,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,50,臺中市,西屯區,0,0,0,6,1,6,50,13,7,1,4,4,6,6,2,1,4,3,4,1,13,3,10,3,4,B03,7,9,1,8,1,1,,59,59,1,12,4,120.635324,24.167191,3
198,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,17,50,臺中市,沙鹿區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B11,,,1,,9,,,84,84,1,13,4,120.569064,24.228842,3
199,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,0,臺中市,北屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,3,3,10,3,1,B03,7,9,1,8,2,4,,10,10,1,6,4,120.715584,24.174566,2
200,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,0,臺中市,霧峰區,0,2,0,5,1,6,50,3,2,1,4,4,6,6,4,4,5,5,5,2,16,2,9,2,1,C03,7,6,1,10,2,12,,14,14,1,13,4,120.697538,24.061669,2
201,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,4,臺中市,潭子區,0,2,0,5,1,6,50,5,1,1,4,4,6,6,1,1,1,4,4,1,12,2,7,6,1,F01,7,9,7,21,2,14,,42,42,1,6,4,120.697634,24.216572,2
202,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,4,臺中市,北區,0,1,0,5,1,6,50,4,9,1,4,4,6,6,1,1,5,4,5,2,13,3,10,3,1,B01,7,9,1,4,2,1,,59,59,1,13,4,120.665748,24.166788,2
203,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,5,臺中市,北區,0,3,0,5,1,6,50,4,1,1,4,4,6,6,2,1,10,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.685456,24.163099,2
204,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,7,臺中市,北屯區,0,1,0,5,1,6,50,5,1,1,4,4,6,6,2,1,10,5,5,2,17,2,9,6,1,F01,7,9,7,21,2,12,,39,39,1,12,4,120.730243,24.17703,2
205,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,7,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.700284,24.11846,3
206,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,9,臺中市,石岡區,0,2,0,7,1,6,50,3,2,1,5,4,6,6,4,4,9,4,4,1,15,2,9,2,4,C03,7,1,1,10,2,12,,51,51,1,12,4,120.765366,24.277728,2
207,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,10,臺中市,西屯區,0,1,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,8,3,10,3,1,B03,7,2,1,8,2,3,,49,49,1,12,4,120.645464,24.169142,2
208,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,10,臺中市,沙鹿區,0,0,0,5,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,6,4,120.565825,24.249923,3
209,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,13,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,12,4,120.632131,24.161805,3
210,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,14,臺中市,東區,0,0,0,5,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,56,56,1,12,4,120.710304,24.149437,3
211,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,16,臺中市,豐原區,0,0,0,5,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.723759,24.264327,3
212,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,17,臺中市,神岡區,0,0,0,5,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,48,48,1,12,4,120.683247,24.24543,3
213,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,19,臺中市,西區,0,0,0,5,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.657868,24.151045,3
214,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,19,臺中市,北區,0,0,0,5,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,13,4,120.686151,24.144966,3
215,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,22,臺中市,豐原區,0,0,0,5,1,6,,13,7,1,4,4,6,6,4,4,5,5,4,1,12,,,,,F02,,9,,,,,,84,84,1,,,120.726096,24.245889,3
216,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,29,臺中市,梧棲區,0,0,0,5,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,6,4,120.532816,24.259985,3
217,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,35,臺中市,神岡區,0,0,0,5,,,50,,,,,,,,,,,,,,24,,,,,B03,,,1,,2,,,84,84,1,12,4,120.682281,24.245376,3
218,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,40,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,17,3,10,1,1,C03,7,9,1,10,2,12,,85,85,1,12,4,120.72393,24.176194,2
219,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,41,臺中市,南屯區,0,0,0,5,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,12,4,120.643375,24.135989,3
220,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,42,臺中市,南屯區,0,2,0,6,2,6,50,13,8,1,5,4,6,6,4,4,5,4,4,2,16,3,10,3,1,B03,7,5,1,8,2,5,,47,47,1,13,4,120.613397,24.13872,2
221,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,50,臺中市,太平區,0,0,0,5,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,57,57,1,12,4,120.714959,24.146271,3
222,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,18,50,臺中市,大肚區,0,1,0,6,1,6,40,5,8,1,5,4,6,6,4,4,4,5,4,2,17,2,9,2,1,C03,7,9,1,10,2,11,,59,59,1,13,4,120.547847,24.148276,2
223,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,19,0,臺中市,大里區,0,1,0,7,1,6,60,3,1,1,5,4,6,6,1,1,3,4,4,2,16,2,9,2,1,C03,7,9,1,10,2,14,,39,39,1,13,4,120.687326,24.086326,2
224,66000,387130000C,(04)23274275,(04)23288582,2025,02,1,19,0,臺中市,太平區,0,0,0,5,,,30,,,,,,,,,,,,,,24,,,,,B03,,,1,,2,,,58,58,1,6,4,120.739999,24.157851,3
