﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
10504,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,12,55,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,8,8,1,12,4,120.702547,24.085482,3
10505,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,12,57,臺中市,大里區,0,0,0,6,,,40,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,84,84,1,13,4,120.705632,24.087703,3
10506,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,12,59,臺中市,南區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,13,4,120.658228,24.117583,3
10507,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,3,臺中市,東勢區,0,1,0,5,2,6,50,3,1,1,4,4,6,6,3,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.861045,24.16073,2
10508,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,5,臺中市,東區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.694477,24.14437,3
10509,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,5,臺中市,大里區,0,1,0,5,3,6,30,3,1,1,4,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,4,,14,14,1,13,4,120.686689,24.117365,2
10510,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,9,臺中市,石岡區,0,1,0,5,2,6,50,5,1,1,4,4,6,6,1,1,10,5,5,2,17,3,10,5,4,C03,7,9,3,19,2,12,,21,21,1,13,4,120.763861,24.277172,2
10511,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,10,臺中市,東區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,13,4,120.708594,24.134654,4
10512,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,16,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,7,7,1,12,4,120.665807,24.106019,3
10513,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,27,臺中市,西區,0,0,0,5,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,20,20,1,12,4,120.661884,24.146525,3
10514,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,27,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,6,4,120.637643,24.142834,3
10515,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,33,臺中市,太平區,0,0,0,6,,,50,,,,,,,,,,,,,,13,,,,,B03,,,3,,1,,,7,7,1,6,4,120.714378,24.148956,3
10516,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,34,臺中市,石岡區,0,1,0,5,2,6,70,13,12,2,4,4,6,6,4,4,1,4,4,1,17,3,10,5,4,B03,7,5,1,8,2,2,,84,84,1,13,4,120.772041,24.274915,2
10517,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,35,臺中市,北屯區,0,1,0,5,3,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,6,,11,11,1,12,4,120.720986,24.171158,2
10518,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,36,臺中市,新社區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B12,7,5,1,8,2,8,,14,14,1,12,4,120.817936,24.198292,2
10519,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,40,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B02,,,1,,1,,,7,7,1,6,4,120.624984,24.107279,3
10520,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,41,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,9,4,5,2,12,3,10,1,1,C03,7,6,1,10,1,14,,11,11,1,12,4,120.653128,24.133212,2
10521,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,42,臺中市,烏日區,0,1,0,7,2,6,60,3,1,1,5,4,6,6,1,1,1,4,5,1,13,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.645635,24.109932,2
10522,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,45,臺中市,神岡區,0,1,0,7,3,6,40,13,9,1,5,4,6,6,4,4,9,5,5,2,12,3,10,3,1,B03,7,13,1,8,2,4,,76,76,1,13,4,120.694451,24.247568,2
10523,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,47,臺中市,后里區,0,0,0,6,2,6,50,11,9,1,5,4,6,6,4,4,5,5,5,1,11,3,10,3,1,B12,7,9,1,8,2,7,,39,39,1,12,4,120.756079,24.289473,3
10524,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,55,臺中市,豐原區,0,1,0,7,1,6,50,3,9,1,5,4,6,6,1,1,5,4,4,2,17,2,9,1,1,C03,7,6,1,10,2,11,,39,39,1,6,4,120.72439,24.226092,2
10525,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,58,臺中市,北區,0,0,0,5,3,6,50,18,24,1,5,4,6,6,4,4,5,5,5,2,17,,,,,B03,,,1,,2,,,8,8,1,13,4,120.667909,24.169291,3
10526,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,13,59,臺中市,南區,0,0,0,5,,,50,,,,,,,,,,,,,,17,,,,,B01,,,1,,1,,,50,50,1,6,4,120.663786,24.123254,3
10527,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,0,臺中市,龍井區,0,0,0,6,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,6,4,120.582388,24.177468,3
10528,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,1,臺中市,東區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,15,15,1,13,4,120.693126,24.143188,3
10529,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,4,臺中市,大甲區,0,1,0,7,2,6,60,13,9,1,5,4,6,6,4,4,6,3,5,1,12,3,10,3,1,B02,7,8,1,8,2,8,,27,27,1,12,4,120.612798,24.352804,2
10530,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,11,臺中市,霧峰區,0,0,0,7,,,30,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.707744,24.040675,3
10531,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,19,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,84,84,1,12,4,120.704608,24.186818,3
10532,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,19,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,9,,,8,8,1,12,4,120.649692,24.162929,3
10533,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,20,臺中市,北屯區,0,1,0,6,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,12,2,9,2,1,C03,7,9,3,19,2,14,,8,8,1,13,4,120.685295,24.168718,2
10534,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,20,臺中市,大肚區,0,2,0,6,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,9,2,8,1,1,C03,7,9,1,10,2,12,,8,8,1,6,4,120.579276,24.169017,2
10535,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,23,臺中市,東區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,A12,,,1,,9,,,49,49,2,13,4,120.686333,24.144753,3
10536,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,24,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.667576,24.150863,3
10537,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,25,臺中市,和平區,0,0,0,7,3,9,30,3,1,1,5,4,6,4,4,4,1,5,5,1,17,3,10,3,1,B03,7,6,1,8,2,5,,14,14,1,13,4,121.245834,24.244059,3
10538,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,25,臺中市,豐原區,0,1,0,5,3,6,50,13,9,1,4,4,6,6,4,4,5,4,4,2,17,3,10,5,4,B12,7,11,1,8,2,4,,45,45,1,12,4,120.725582,24.241489,2
10539,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,32,臺中市,大雅區,0,1,0,7,3,6,40,13,8,1,5,4,6,6,4,4,1,4,4,1,17,2,8,2,1,C03,7,1,3,19,2,11,,51,51,1,12,4,120.647263,24.221735,2
10540,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,39,臺中市,西區,0,1,0,7,2,6,50,3,4,1,5,4,6,6,1,1,10,5,5,2,3,2,9,6,5,H01,8,16,7,21,10,17,,98,98,1,12,5,120.657598,24.149236,2
10541,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,39,臺中市,清水區,0,0,0,7,2,6,70,13,7,1,5,4,6,6,4,4,8,3,2,1,13,,,,,A22,,,1,,1,,,84,84,1,12,4,120.581002,24.301469,3
10542,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,41,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,84,84,1,6,4,120.689673,24.092279,3
10543,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,45,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,12,4,120.62495,24.181353,3
10544,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,49,臺中市,大雅區,0,0,0,5,,,60,,,,,,,,,,,,,,,,,,,A42,,,1,,2,,,26,26,1,13,4,120.650192,24.211901,3
10545,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,51,臺中市,豐原區,0,1,0,6,2,6,50,4,2,1,4,4,6,6,1,1,1,4,4,1,16,3,10,5,4,B12,7,5,1,8,2,5,,11,11,1,13,4,120.747653,24.266519,2
10546,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,59,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,12,4,120.647992,24.22342,3
10547,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,14,59,臺中市,豐原區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,14,,26,26,1,13,4,120.714345,24.244955,2
10548,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,0,臺中市,清水區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B11,,,1,,2,,,76,76,1,12,4,120.575276,24.268935,3
10549,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,4,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,7,7,1,12,4,120.637493,24.170552,3
10550,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,9,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,12,4,120.692541,24.16175,3
10551,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,10,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,12,4,120.685696,24.193378,3
10552,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,10,臺中市,和平區,0,0,0,7,3,2,30,11,9,1,5,4,6,6,4,4,10,5,5,1,20,,,,,B03,,,1,,2,,,59,59,1,12,4,121.281769,24.30211,3
10553,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,14,臺中市,西區,0,1,0,7,2,6,40,13,7,1,5,4,6,6,1,1,1,4,4,2,13,2,9,1,1,C03,7,8,1,10,2,11,,59,59,1,12,4,120.657485,24.15233,2
10554,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,16,臺中市,大雅區,0,0,0,5,,,70,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,84,84,1,13,4,120.636795,24.23469,3
10555,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,17,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B11,,,1,,1,,,8,8,1,13,4,120.649272,24.1194,3
10556,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,17,臺中市,北屯區,0,1,0,6,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B12,7,6,1,8,2,2,,11,11,1,12,4,120.674646,24.202973,2
10557,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,20,臺中市,清水區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,14,,,,,B03,,,1,,1,,,85,85,1,12,4,120.586085,24.283966,3
10558,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,24,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,84,84,1,13,4,120.67022,24.113645,3
10559,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,25,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.630882,24.138756,3
10560,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,28,臺中市,大里區,0,1,0,7,2,6,30,3,2,1,5,4,6,6,4,4,10,5,5,2,17,3,10,1,1,C03,7,8,1,10,2,12,,84,84,1,6,4,120.700204,24.108076,2
10561,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,30,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,12,4,120.636534,24.16895,3
10562,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,31,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.643474,24.164767,3
10563,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,35,臺中市,大里區,0,2,0,7,3,6,50,3,2,1,5,4,6,6,1,1,5,4,5,1,16,2,9,5,4,C03,7,5,1,10,2,13,,20,20,1,13,4,120.686009,24.121373,2
10564,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,41,臺中市,梧棲區,0,0,0,5,,,70,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,11,11,1,6,4,120.542654,24.219265,3
10565,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,44,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.700827,24.248053,3
10566,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,45,臺中市,西屯區,0,0,0,7,,,0,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,13,4,120.613608,24.173429,3
10567,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,45,臺中市,豐原區,0,0,0,6,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.734565,24.25124,3
10568,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,15,52,臺中市,西區,0,1,0,7,2,6,40,13,9,1,5,4,6,6,4,4,1,4,5,2,12,3,10,1,1,C03,7,7,1,10,2,11,,40,40,1,13,4,120.668762,24.151467,2
10569,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,1,臺中市,西區,0,1,0,6,2,6,60,13,8,1,5,4,6,6,4,4,1,4,1,2,13,2,9,1,1,C04,7,9,1,11,2,11,,7,7,1,12,4,120.661188,24.15601,2
10570,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,6,臺中市,大里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,4,2,17,3,10,3,1,B03,7,7,1,8,2,2,,40,40,1,6,4,120.689491,24.117899,2
10571,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,9,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,40,40,1,6,4,120.559312,24.23049,3
10572,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,13,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B13,,,1,,1,,,84,84,1,12,4,120.69944,24.140318,3
10573,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,15,臺中市,東區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,3,10,3,1,B03,7,9,1,8,2,2,,7,7,1,12,4,120.696628,24.144742,2
10574,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,15,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,3,10,3,1,B03,7,7,1,8,2,2,,40,40,1,12,4,120.687,24.197082,2
10575,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,16,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.608744,24.108089,3
10576,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,22,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,6,4,120.695821,24.177478,3
10577,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,24,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,15,,,,,B03,,,1,,1,,,12,12,1,12,4,120.680364,24.179335,3
10578,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,26,臺中市,大甲區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,3,1,10,5,5,2,17,3,10,3,1,B03,7,9,1,8,2,1,,24,24,1,6,4,120.630376,24.346919,2
10579,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,28,臺中市,潭子區,0,1,0,6,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,1,12,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,13,4,120.719182,24.23043,2
10580,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,30,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,82,82,1,13,4,120.683921,24.126528,3
10581,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,30,臺中市,北屯區,0,0,0,7,,3,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.7214,24.180753,3
10582,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,30,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,8,8,1,12,4,120.603606,24.185482,3
10583,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,30,臺中市,烏日區,0,0,0,7,,,40,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,50,50,1,6,4,120.62456,24.106189,3
10584,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,30,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,6,4,120.56533,24.201978,3
10585,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,34,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,6,4,120.543731,24.176105,3
10586,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,35,臺中市,霧峰區,0,2,0,7,2,6,70,13,7,1,5,4,6,6,4,4,2,4,5,1,17,2,9,3,1,B03,7,9,1,8,2,15,,85,85,1,13,4,120.66184,24.051574,2
10587,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,38,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,13,4,120.694487,24.089255,3
10588,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,43,臺中市,北區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,3,10,3,1,B03,7,5,1,8,2,2,,84,84,1,12,4,120.700557,24.154502,2
10589,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,43,臺中市,霧峰區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,1,16,3,10,3,1,B03,7,5,1,8,2,1,,59,59,1,12,4,120.725112,24.076563,2
10590,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,47,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,8,8,1,13,4,120.662008,24.167078,3
10591,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,47,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,45,45,1,12,4,120.698404,24.061424,3
10592,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,48,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.663002,24.221257,3
10593,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,50,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,4,4,2,16,2,8,1,1,C03,7,6,5,19,2,14,,48,48,1,13,4,120.650312,24.175523,2
10594,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,50,臺中市,梧棲區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,C03,,,1,,1,,,84,84,1,6,4,120.542163,24.246918,3
10595,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,51,臺中市,西區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,5,,14,14,1,12,4,120.664533,24.132187,2
10596,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,53,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B11,,,1,,2,,,84,84,1,12,4,120.660816,24.154372,3
10597,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,53,臺中市,梧棲區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,16,2,9,1,1,C03,7,5,1,10,2,12,,59,59,1,6,4,120.539295,24.261225,2
10598,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,16,55,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,6,4,120.697047,24.169516,3
10599,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,1,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,3,10,3,1,B03,7,11,1,8,2,1,,39,39,1,11,4,120.724409,24.167921,2
10600,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,2,臺中市,東區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,2,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,11,11,1,13,4,120.70145,24.125427,2
10601,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,2,臺中市,東區,0,0,0,7,,,30,,,,,,,,,,,,,,27,,,,,B03,,,1,,2,,,84,84,1,12,4,120.693991,24.126524,3
10602,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,2,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.662452,24.067716,3
10603,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,5,臺中市,梧棲區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,10,5,4,2,13,3,10,1,1,C03,7,9,1,10,2,11,,7,7,1,10,4,120.537165,24.262468,2
10604,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,6,臺中市,西屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B01,,,1,,1,,,7,7,1,13,4,120.632633,24.170989,3
10605,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,8,臺中市,霧峰區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,6,4,120.66168,24.054402,3
10606,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,10,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,2,1,C03,7,6,1,10,2,11,,11,11,1,12,4,120.71283,24.172795,2
10607,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,10,臺中市,大里區,0,1,0,7,2,6,30,3,2,1,5,4,4,6,4,4,1,5,5,1,16,2,9,1,1,C03,7,5,1,10,2,14,,14,14,1,6,4,120.683744,24.097567,2
10608,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,11,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,11,,,59,59,1,12,4,120.713995,24.165939,3
10609,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,11,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.650203,24.162374,3
10610,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,13,臺中市,西區,0,0,0,7,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,86,86,1,,,120.660613,24.143164,3
10611,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,13,臺中市,烏日區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,16,2,8,1,1,C03,7,14,1,10,2,14,,84,84,1,6,4,120.643008,24.074603,2
10612,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,13,臺中市,神岡區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,1,12,3,10,3,1,B03,7,8,1,8,2,8,,42,42,1,12,4,120.694791,24.233273,2
10613,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,14,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.708999,24.143854,3
10614,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,16,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.725664,24.275431,3
10615,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,18,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,20,20,1,12,4,120.676093,24.172878,3
10616,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,18,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,12,4,120.697817,24.16496,3
10617,66000,387130000C,(04)23274275,(04)23288582,2025,09,26,17,18,臺中市,太平區,0,0,0,7,2,6,30,,,,,,,,,,,,,,,,,,,B12,,,1,,1,4,,12,12,1,12,4,120.71216,24.150638,3
