﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
10296,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,13,臺中市,沙鹿區,0,2,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,3,1,13,2,7,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.565909,24.238734,2
10297,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,13,臺中市,豐原區,0,2,0,7,3,6,50,5,1,1,5,4,6,6,2,1,1,4,4,1,17,3,10,5,4,B03,7,5,1,8,2,2,,84,84,1,12,4,120.711272,24.239499,2
10298,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,14,臺中市,大里區,0,0,0,7,,3,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.690908,24.098912,3
10299,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,17,臺中市,后里區,0,2,0,7,2,6,50,3,2,1,5,4,6,6,1,1,4,5,5,1,17,3,10,3,1,B03,7,6,5,19,2,8,,23,23,1,12,4,120.713447,24.328779,2
10300,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,18,臺中市,北區,0,0,0,7,3,6,,13,24,1,5,4,6,6,4,4,3,4,5,2,17,,,,,,,,,,,,,119,119,1,,,120.669497,24.162979,3
10301,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,18,臺中市,北區,0,1,0,6,2,6,50,3,9,1,5,4,6,6,4,4,1,4,5,2,18,2,9,5,4,C03,7,12,1,10,2,15,,84,84,1,13,4,120.683939,24.148973,2
10302,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,19,臺中市,南屯區,0,1,0,6,3,6,50,13,9,1,5,4,6,6,4,4,10,4,4,2,18,,,,,,,,,,,,,118,118,1,,,120.61686,24.154742,2
10303,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,19,臺中市,北屯區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,2,9,1,1,C03,7,8,1,10,2,14,,40,40,1,12,4,120.693045,24.163061,2
10304,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,20,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,6,4,120.697421,24.082896,3
10305,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,21,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B02,,,1,,1,,,51,51,1,13,4,120.622626,24.179636,3
10306,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,23,臺中市,大里區,0,2,0,7,2,6,30,5,1,1,5,4,6,6,4,4,10,5,5,2,17,2,7,5,4,C03,7,6,1,10,2,14,,84,84,1,13,4,120.71163,24.087285,2
10307,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,25,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,83,83,1,6,4,120.566657,24.12246,3
10308,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,26,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,A04,,,1,,2,,,49,49,1,6,4,120.696109,24.065292,3
10309,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,27,臺中市,大雅區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.644373,24.206427,3
10310,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,28,臺中市,霧峰區,0,1,0,7,2,6,50,11,9,1,5,4,6,6,4,4,4,2,5,1,12,2,9,1,1,F03,7,8,7,21,2,14,,35,35,1,12,4,120.699831,24.074375,2
10311,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,29,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,12,2,9,1,1,C03,7,8,1,10,2,11,,84,84,1,6,4,120.693022,24.162946,2
10312,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,29,臺中市,北屯區,0,1,0,7,1,6,50,13,8,1,5,4,6,6,4,4,3,4,4,2,13,2,9,1,1,C03,7,9,1,8,2,11,,84,84,1,13,4,120.706689,24.164857,2
10313,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,30,臺中市,南屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,4,2,17,2,9,2,1,C03,7,9,1,10,2,11,,55,55,1,12,4,120.624526,24.140843,2
10314,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,30,臺中市,豐原區,0,1,0,7,1,6,30,5,1,1,5,4,6,6,1,1,1,4,4,2,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.737253,24.251061,2
10315,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,33,臺中市,西區,0,2,0,7,3,6,40,3,2,1,5,4,6,6,1,1,1,4,4,2,13,2,9,1,1,C03,7,9,1,9,2,11,,7,7,1,6,4,120.664103,24.140049,2
10316,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,33,臺中市,西屯區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,10,3,10,5,4,C04,7,1,1,10,2,11,,51,51,1,13,4,120.648432,24.176539,2
10317,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,34,臺中市,沙鹿區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,6,5,19,4,14,,14,14,1,6,4,120.554434,24.223416,2
10318,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,35,臺中市,潭子區,0,3,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,1,1,F03,7,6,7,21,2,12,,11,11,1,13,4,120.692346,24.224926,2
10319,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,35,臺中市,龍井區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,1,1,4,5,5,1,12,2,7,2,1,C03,7,6,1,10,1,14,,14,14,1,6,4,120.523538,24.203024,2
10320,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,35,臺中市,神岡區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,5,4,C03,7,9,1,10,2,14,,21,21,1,12,4,120.705405,24.275351,2
10321,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,37,臺中市,潭子區,0,0,0,7,,3,80,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,13,4,120.721356,24.19483,3
10322,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,37,臺中市,大里區,0,1,0,7,2,6,40,13,7,1,5,4,6,6,4,4,5,5,4,1,17,3,10,5,4,B03,7,6,1,8,2,8,,84,84,1,13,4,120.729599,24.091497,2
10323,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,38,臺中市,潭子區,0,0,0,7,,3,80,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,13,4,120.719825,24.196375,3
10324,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,38,臺中市,太平區,0,3,0,7,2,6,50,3,2,1,5,4,6,6,1,1,1,4,5,2,13,3,10,2,1,C03,7,9,1,10,2,11,14,7,7,1,12,4,120.71483,24.136005,2
10325,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,38,臺中市,神岡區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,C03,7,5,5,19,2,13,,14,14,1,13,4,120.674812,24.249518,2
10326,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,40,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.63318,24.212682,3
10327,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,40,臺中市,南區,0,2,0,7,2,6,40,3,1,1,5,4,6,6,1,1,5,4,4,2,18,2,9,1,1,C03,7,5,1,10,2,12,,84,84,1,13,4,120.668624,24.116892,2
10328,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,42,臺中市,梧棲區,0,1,0,7,2,3,90,13,9,1,5,4,6,6,4,4,1,4,5,1,13,2,8,3,1,B03,7,9,1,8,2,1,,7,7,1,12,4,120.532131,24.240564,2
10329,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,43,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.529631,24.252685,3
10330,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,45,臺中市,潭子區,0,1,0,7,2,3,80,13,9,1,5,4,6,6,4,4,1,4,5,1,13,3,10,3,1,B03,7,9,1,8,2,1,,59,59,1,13,4,120.710937,24.200546,2
10331,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,45,臺中市,大肚區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,F03,7,6,7,21,2,11,,11,11,1,6,4,120.543737,24.152988,2
10332,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,46,臺中市,南屯區,0,1,0,7,2,6,60,13,7,1,5,4,6,6,4,4,1,4,1,2,13,2,1,3,1,B03,7,9,1,8,2,1,,7,7,1,12,4,120.58546,24.166,2
10333,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,47,臺中市,西屯區,0,3,0,7,2,6,40,5,2,1,5,4,6,6,1,1,10,5,5,2,13,2,9,2,1,C03,7,12,1,10,2,11,13,7,7,1,12,4,120.644079,24.165901,2
10334,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,49,臺中市,西區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,2,1,1,4,4,2,12,2,8,1,1,C03,7,9,1,10,2,12,,84,84,1,13,4,120.661606,24.1603,2
10335,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,49,臺中市,大里區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,F03,7,6,7,21,2,11,,48,48,1,12,4,120.696077,24.079091,2
10336,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,49,臺中市,后里區,0,2,0,7,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,17,2,8,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.72322,24.292281,2
10337,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,50,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.64724,24.164166,3
10338,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,50,臺中市,石岡區,0,2,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,4,1,13,2,8,1,1,C03,7,9,1,10,2,11,,85,85,1,12,4,120.789066,24.273931,2
10339,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,51,臺中市,大里區,0,0,0,7,2,3,80,13,9,1,5,4,6,6,4,4,1,3,5,1,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.691373,24.09966,3
10340,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,53,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,6,4,120.650986,24.14231,4
10341,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,53,臺中市,西屯區,0,1,0,7,2,6,40,3,2,1,5,4,6,6,4,4,1,4,1,2,16,3,10,5,4,B03,7,5,1,8,2,5,,11,11,1,12,4,120.638334,24.16944,2
10342,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,53,臺中市,烏日區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,5,5,4,2,21,2,1,5,4,B03,7,1,1,8,2,1,,94,94,1,12,4,120.634311,24.108053,2
10343,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,55,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,1,1,5,5,5,2,12,3,10,3,1,B02,7,5,1,8,2,2,,84,84,1,12,4,120.644504,24.124999,2
10344,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,55,臺中市,后里區,0,2,0,7,2,6,60,13,9,1,5,4,6,6,4,4,5,4,5,1,17,2,7,2,1,C03,7,1,1,10,2,13,,51,51,1,12,4,120.730433,24.333901,2
10345,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,57,臺中市,大里區,0,0,0,7,,3,80,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.691541,24.099657,3
10346,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,7,57,臺中市,神岡區,0,2,0,7,2,6,30,3,9,1,5,4,6,6,4,4,5,4,5,2,16,2,9,5,4,F03,7,5,7,21,2,15,,20,20,1,12,4,120.696817,24.235903,2
10347,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,2,臺中市,東區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,11,,21,21,1,12,4,120.688461,24.135255,2
10348,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,2,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,2,9,4,1,F02,7,1,7,21,2,13,,51,51,1,12,4,120.638322,24.18053,2
10349,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,5,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.670133,24.146631,3
10350,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,5,臺中市,清水區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,12,4,120.56127,24.26213,3
10351,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,7,臺中市,大里區,0,2,0,7,2,6,50,5,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,5,1,10,2,12,,85,85,1,12,4,120.701257,24.088716,2
10352,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,9,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,6,,11,11,1,12,4,120.690552,24.197811,2
10353,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,9,臺中市,梧棲區,0,2,0,7,2,6,60,4,1,1,5,4,6,5,2,1,10,5,5,2,16,2,9,3,1,B03,7,6,1,8,2,5,,11,11,1,12,4,120.520371,24.224725,2
10354,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,10,臺中市,西區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,9,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,1,,14,14,1,13,4,120.66544,24.134238,2
10355,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,10,臺中市,北屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.694215,24.201194,3
10356,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,11,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,6,4,120.719592,24.17926,2
10357,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,12,臺中市,北屯區,0,1,0,7,2,6,30,3,2,1,5,4,6,6,4,4,10,5,5,2,12,3,10,3,1,B02,7,3,1,8,1,8,,84,84,1,6,4,120.68468,24.195881,2
10358,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,13,臺中市,大里區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,3,4,4,1,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.697284,24.083819,2
10359,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,14,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,58,58,1,13,4,120.63449,24.179094,3
10360,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,15,臺中市,南屯區,0,1,0,7,3,6,40,4,4,1,5,4,6,6,2,1,1,5,5,2,13,2,6,2,4,C03,7,9,1,10,1,11,13,7,7,1,6,4,120.623699,24.149146,2
10361,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,19,臺中市,大甲區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,1,3,19,2,11,,51,51,1,6,4,120.624932,24.347631,2
10362,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,20,臺中市,大雅區,0,2,0,7,3,6,30,4,1,1,5,4,6,6,4,4,9,4,5,1,15,2,9,2,1,C03,7,9,1,10,2,12,,15,15,1,13,4,120.64904,24.229263,2
10363,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,20,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,9,,,49,49,1,12,4,120.664891,24.137281,3
10364,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,20,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,43,43,1,13,4,120.729,24.161884,3
10365,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,20,臺中市,北屯區,0,2,0,7,3,6,50,5,2,1,5,4,6,6,1,1,1,2,5,2,13,2,8,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.712038,24.182138,2
10366,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,24,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,4,120.704515,24.165164,3
10367,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,27,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,7,7,1,13,4,120.677169,24.151197,3
10368,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,30,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,12,4,120.635018,24.15258,3
10369,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,35,臺中市,中區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,4,5,2,15,2,9,1,1,C03,7,9,3,19,2,11,,13,13,1,6,4,120.681004,24.142446,2
10370,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,40,臺中市,大里區,0,1,0,7,2,6,60,3,1,1,5,4,6,6,1,1,1,2,4,1,16,3,10,3,1,B03,7,5,1,8,2,6,,47,47,1,13,4,120.677898,24.103978,2
10371,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,41,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B02,,,1,,1,,,7,7,1,6,4,120.684223,24.169526,3
10372,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,42,臺中市,神岡區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,C03,7,6,1,10,2,11,,14,14,1,13,4,120.683238,24.24484,2
10373,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,43,臺中市,北屯區,0,1,0,7,3,6,40,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,9,1,7,2,2,,21,21,1,6,4,120.78256,24.202134,2
10374,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,44,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.658429,24.152549,3
10375,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,48,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.624875,24.149117,3
10376,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,53,臺中市,大肚區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C03,7,1,1,10,2,12,,51,51,1,6,4,120.577351,24.118442,2
10377,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,58,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,8,8,1,13,4,120.664049,24.173331,3
10378,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,58,臺中市,大肚區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,1,1,C03,7,6,1,10,2,12,,11,11,1,6,4,120.551074,24.146615,2
10379,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,8,59,臺中市,大里區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,4,3,5,1,17,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,6,4,120.687706,24.110363,2
10380,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,0,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,13,4,120.678815,24.170729,3
10381,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,0,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,8,4,4,1,16,3,10,5,4,B12,7,5,5,8,2,2,,11,11,1,13,4,120.657602,24.171339,2
10382,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,5,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B02,,,1,,1,,,8,8,1,6,4,120.686747,24.17329,3
10383,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,6,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,6,4,120.613986,24.153551,3
10384,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,6,臺中市,大甲區,0,1,0,7,2,6,60,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,25,25,1,6,4,120.617474,24.34358,2
10385,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,8,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,4,2,9,3,10,1,1,C03,7,9,3,19,2,11,,10,10,1,12,4,120.637842,24.138977,2
10386,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,11,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,85,85,1,12,4,120.631862,24.161763,3
10387,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,17,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,84,84,2,12,4,120.706701,24.246975,3
10388,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,18,臺中市,南屯區,0,1,0,7,3,6,40,13,8,1,5,4,6,6,2,1,5,4,4,2,13,2,9,2,4,C03,7,9,1,10,2,11,,7,7,1,6,4,120.613682,24.138921,2
10389,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,20,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.695901,24.157791,3
10390,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,23,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,85,85,1,13,4,120.667492,24.180067,3
10391,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,28,臺中市,北區,0,2,0,7,3,6,50,18,24,1,5,4,6,6,4,4,5,5,5,2,17,2,9,5,4,C03,7,1,1,10,2,11,,51,51,1,13,4,120.688556,24.152103,2
10392,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,32,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,14,14,1,12,4,120.652122,24.147748,2
10393,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,33,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A04,,,1,,2,,,40,40,1,13,4,120.719861,24.22886,3
10394,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,35,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,14,14,1,12,4,120.658613,24.172685,3
10395,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,36,臺中市,北屯區,0,2,0,7,3,6,40,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,1,1,C03,7,5,1,10,2,12,,11,11,1,12,4,120.676142,24.196653,2
10396,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,37,臺中市,后里區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,9,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,12,4,120.72453,24.308222,2
10397,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,38,臺中市,梧棲區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,4,5,1,13,3,10,3,1,B03,7,5,1,8,1,1,,7,7,1,12,4,120.52526,24.224756,3
10398,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,41,臺中市,北屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,3,1,10,5,5,2,17,3,10,3,1,B03,7,11,1,5,2,4,,45,45,1,6,4,120.672075,24.193221,2
10399,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,46,臺中市,豐原區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,4,1,16,3,10,5,4,B03,7,6,1,8,2,8,,11,11,1,13,4,120.714426,24.251066,2
10400,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,50,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.631707,24.1097,3
10401,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,54,臺中市,梧棲區,0,2,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,12,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.531628,24.236851,2
10402,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,55,臺中市,龍井區,0,1,0,7,2,6,40,11,8,1,5,4,6,6,4,4,3,4,3,2,16,3,10,3,1,B02,7,5,1,8,2,2,,8,8,1,6,4,120.580157,24.189864,2
10403,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,57,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.64853,24.226716,3
10404,66000,387130000C,(04)23274275,(04)23288582,2025,12,24,9,57,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,6,4,120.680851,24.172795,3
