﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
109,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,11,53,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,59,59,1,12,4,120.667011,24.158755,3
110,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,11,55,臺中市,太平區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,18,2,7,6,1,F01,7,5,7,21,1,12,,84,84,1,12,4,120.722057,24.149568,2
111,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,11,55,臺中市,清水區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,8,1,1,C04,7,11,3,19,2,14,,45,45,1,12,4,120.562546,24.282024,2
112,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,11,59,臺中市,沙鹿區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,9,3,10,3,1,B03,7,9,1,8,2,2,,84,84,1,13,4,120.55762,24.2342,2
113,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,1,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,1,4,C03,7,8,2,19,2,13,12,35,35,1,12,4,120.605763,24.188879,2
114,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,1,臺中市,豐原區,0,1,0,7,2,6,50,3,1,1,5,4,1,6,1,1,1,4,5,2,17,2,9,1,1,C03,7,8,1,10,2,14,,36,36,1,12,4,120.700891,24.249224,2
115,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,8,臺中市,和平區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,121.025515,24.209424,4
116,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,10,臺中市,太平區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,3,1,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,5,,24,24,1,12,4,120.718208,24.130827,2
117,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,15,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,8,,,,,B03,,,1,,1,,,51,51,1,6,4,120.581519,24.174986,3
118,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,20,臺中市,豐原區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.715803,24.25649,2
119,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,27,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,18,2,9,3,1,B12,7,9,1,8,2,1,,82,82,1,12,4,120.771194,24.197353,2
120,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,28,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,51,51,1,6,4,120.567129,24.22348,3
121,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,30,臺中市,后里區,0,0,0,7,2,6,60,4,9,1,5,4,6,6,1,1,5,4,5,1,17,3,10,3,1,B03,7,7,1,8,2,5,,40,40,1,12,4,120.725048,24.321412,3
122,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,31,臺中市,大里區,0,2,0,7,2,6,50,5,1,1,5,4,6,6,4,4,10,5,5,2,10,2,9,1,1,C03,7,9,1,10,2,11,,15,15,1,12,4,120.680126,24.098175,2
123,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,32,臺中市,豐原區,0,1,0,7,3,6,50,3,4,1,5,4,6,6,1,1,1,4,5,1,30,2,9,5,4,C03,7,14,5,19,2,16,,54,54,1,12,4,120.708701,24.25229,2
124,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,33,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,84,84,1,12,4,120.68494,24.159605,3
125,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,45,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,82,82,1,12,4,120.661614,24.189602,3
126,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,52,臺中市,和平區,0,0,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,14,3,10,5,4,B03,7,2,1,8,2,7,,49,49,1,12,4,121.25451,254700,3
127,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,56,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,1,5,,14,14,1,13,4,120.64514,24.177648,2
128,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,57,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.647742,24.173888,3
129,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,12,59,臺中市,霧峰區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,1,18,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,6,4,120.674848,24.067082,2
130,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,0,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,6,4,120.695557,24.177462,3
131,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,0,臺中市,清水區,0,1,0,7,3,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,12,3,10,3,1,B03,7,7,1,8,2,2,,40,40,1,12,4,120.578696,24.277135,2
132,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,1,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A11,,,1,,2,,,40,40,1,13,4,120.701366,24.200964,3
133,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,9,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,1,,,120.749238,24.253296,3
134,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,11,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,40,40,1,5,4,120.636943,24.171,3
135,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,17,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.688099,24.174922,3
136,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,22,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,4,120.664093,24.185931,4
137,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,26,臺中市,北區,0,2,0,7,2,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,84,84,1,12,4,120.676165,24.158286,2
138,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,28,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.67691,24.13505,3
139,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,28,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.685706,24.154027,3
140,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,30,臺中市,南屯區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,4,2,12,3,10,3,1,B03,7,11,1,8,2,4,,45,45,1,12,4,120.647297,24.132055,2
141,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,36,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,14,14,1,12,4,120.627492,24.11719,3
142,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,44,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,13,4,120.690836,24.121427,3
143,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,49,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,12,2,9,2,1,C03,7,9,1,10,2,13,,84,84,1,12,4,120.701831,24.182039,2
144,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,13,57,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,50,50,1,12,4,120.689345,24.17288,3
145,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,0,臺中市,南區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,11,4,120.647936,24.111874,3
146,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,0,臺中市,東區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,5,3,4,2,17,2,9,1,1,C04,7,9,1,10,2,14,,7,7,1,13,4,120.704431,24.142698,2
147,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,0,臺中市,烏日區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,19,2,8,1,1,C03,7,9,1,10,6,11,,84,84,1,6,4,120.61091,24.11741,2
148,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,6,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B02,,,1,,1,,,40,40,1,12,4,120.640446,24.166444,3
149,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,11,臺中市,新社區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,49,49,1,13,4,120.803476,24.196082,3
150,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,14,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,58,58,1,6,4,120.738931,24.178519,3
151,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,14,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.652653,24.176166,3
152,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,15,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.702094,24.137181,3
153,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,19,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,3,,2,,,84,84,1,13,4,120.675552,24.147141,3
154,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,27,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,20,20,1,12,4,120.702036,24.184766,3
155,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,30,臺中市,潭子區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,4,4,1,4,5,2,13,2,8,2,1,C03,7,12,1,10,2,11,,7,7,1,13,4,120.721084,24.222666,2
156,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,31,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.64558,24.109916,3
157,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,32,臺中市,后里區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,13,3,10,3,1,B02,7,9,1,7,1,1,,59,59,1,12,4,120.748599,24.326208,3
158,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,36,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.686534,24.173362,4
159,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,38,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,13,4,120.674426,24.134437,3
160,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,39,臺中市,北區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,1,3,1,B03,7,9,1,8,2,1,,59,59,1,12,4,120.67064,24.173585,2
161,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,40,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.647526,24.241,3
162,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,40,臺中市,南屯區,0,2,0,7,3,6,50,4,4,1,5,4,6,6,2,1,10,5,5,2,13,2,9,2,4,C03,7,9,1,10,2,11,,7,7,1,6,2,120.653058,24.13491,2
163,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,44,臺中市,西屯區,0,1,0,7,2,6,0,13,9,1,5,4,6,5,4,4,10,5,5,2,16,2,8,1,4,C01,7,1,1,9,2,11,14,51,51,1,12,4,120.657393,24.1667,2
164,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,45,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,6,4,120.6763,24.174398,3
165,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,46,臺中市,潭子區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,1,,,120.697033,24.194519,3
166,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,47,臺中市,龍井區,0,1,0,7,3,6,60,13,7,1,5,4,6,6,4,4,2,4,5,1,13,3,10,3,1,A42,7,9,1,1,2,8,,7,7,1,12,4,120.507615,24.189026,2
167,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,49,臺中市,烏日區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.604555,24.115948,2
168,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,50,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,46,46,1,13,4,120.650442,24.227352,3
169,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,54,臺中市,南區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,3,10,3,1,B03,7,8,1,8,2,7,,40,40,1,12,4,120.684416,24.131062,2
170,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,55,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,13,4,120.648307,24.220773,3
171,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,14,55,臺中市,大肚區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,6,,15,15,1,12,4,120.539565,24.152912,2
172,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,3,臺中市,北區,0,0,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,2,,,,,B03,,,5,,2,,,84,84,1,12,4,120.6866,24.152734,3
173,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,3,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B01,,,1,,2,,,8,8,1,6,4,120.726749,24.142033,3
174,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,5,臺中市,太平區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,50,50,1,12,4,120.712724,24.150611,3
175,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,6,臺中市,大里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,18,2,9,5,4,C03,7,9,3,19,2,12,,84,84,1,13,4,120.695482,24.096038,2
176,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,7,臺中市,北區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,12,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,13,4,120.69061,24.159635,2
177,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,15,臺中市,北屯區,0,0,0,7,,,1,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,6,4,120.707758,24.18387,3
178,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,15,臺中市,豐原區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,5,5,5,2,17,3,10,6,1,F01,7,15,7,21,2,12,,42,42,1,12,1,120.72381,24.255758,2
179,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,23,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,13,4,120.69905,24.168261,4
180,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,25,臺中市,南屯區,0,1,0,7,3,6,40,13,9,1,5,4,6,6,4,4,3,5,3,2,13,3,10,1,1,C03,7,9,1,10,2,13,,84,84,1,12,4,120.606702,24.151024,2
181,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,27,臺中市,西屯區,0,0,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,4,B03,7,6,1,8,2,1,,11,11,1,12,4,120.639083,24.164986,3
182,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,27,臺中市,龍井區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,12,2,7,2,1,C02,7,4,1,16,2,12,,4,4,1,5,4,120.591218,24.181168,2
183,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,28,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,8,8,1,12,4,120.653158,24.195602,3
184,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,34,臺中市,南屯區,0,1,0,7,2,6,40,4,2,1,5,4,6,6,1,1,8,3,5,1,15,3,10,3,1,B03,7,9,1,8,2,2,,21,21,1,12,4,120.651377,24.152325,2
185,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,37,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,16,,,,,B02,,,1,,1,,,38,38,1,13,4,120.649821,24.162755,3
186,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,38,臺中市,北屯區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,5,4,C03,7,5,3,19,2,14,,20,20,1,12,4,120.68649,24.18956,2
187,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,40,臺中市,東區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,3,10,3,1,B03,7,9,1,8,1,4,,84,84,1,12,4,120.699719,24.14029,3
188,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,45,臺中市,龍井區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,4,4,10,5,5,2,8,3,10,3,1,B03,7,5,1,8,2,6,,8,8,1,6,4,120.592499,24.189814,2
189,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,45,臺中市,東勢區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B12,7,6,1,7,2,2,,84,84,1,12,4,120.829764,24.257207,2
190,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,46,臺中市,沙鹿區,0,2,0,7,2,6,30,4,2,1,5,4,6,6,3,1,8,3,4,1,17,2,9,5,4,C03,7,9,1,10,2,12,,20,20,1,13,4,120.559813,24.22944,2
191,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,49,臺中市,大里區,0,0,0,7,2,6,40,3,2,1,5,4,6,6,1,1,1,5,1,1,13,,,,,B03,,,1,,1,,,84,84,1,13,4,120.671358,24.083856,3
192,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,15,56,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B01,,,1,,1,,,7,7,1,12,4,120.634354,24.172833,3
193,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,0,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,1,1,,14,14,1,13,4,120.658448,24.17164,2
194,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,3,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,51,51,1,6,4,120.628603,24.345715,3
195,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,12,臺中市,北區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,3,4,4,2,17,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.677503,24.153648,2
196,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,12,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,17,2,9,2,4,C03,7,9,1,10,2,12,,59,59,1,6,4,120.650658,24.136197,2
197,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,16,臺中市,西區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,5,4,4,2,17,2,9,2,1,C03,7,9,3,19,2,12,,84,84,1,12,4,120.661504,24.13263,2
198,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,16,臺中市,梧棲區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,8,,14,14,1,12,4,120.532792,24.251682,2
199,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,19,臺中市,東區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,18,2,8,2,1,C03,7,9,1,10,2,16,,84,84,1,13,4,120.697296,24.147958,2
200,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,22,臺中市,豐原區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,1,2,5,2,12,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,12,4,120.706934,24.237077,2
201,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,25,臺中市,梧棲區,0,0,0,7,,,70,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,38,38,1,13,4,120.538681,24.249161,3
202,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,26,臺中市,大里區,0,0,0,7,3,6,50,14,9,1,5,4,6,6,4,4,10,4,5,2,12,,,,,B03,,,1,,2,,,84,84,1,12,4,120.677695,24.094068,3
203,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,26,臺中市,大里區,0,1,0,7,2,6,60,4,1,1,5,4,6,6,1,1,1,2,4,2,16,3,10,3,1,B12,7,5,1,8,2,2,,47,47,1,13,4,120.667044,24.105244,2
204,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,27,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,59,59,1,12,4,120.572526,24.261754,3
205,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,27,臺中市,神岡區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,16,3,10,3,1,B03,7,6,1,8,2,1,,11,11,1,12,4,120.661146,24.258925,2
206,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,32,臺中市,北區,0,0,0,7,2,6,50,4,2,1,5,4,6,6,1,1,2,4,4,2,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.685725,24.155948,3
207,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,32,臺中市,大里區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,8,1,1,C03,7,6,1,10,2,11,,48,48,1,6,4,120.697336,24.095849,2
208,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,33,臺中市,西屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,8,,48,48,1,12,4,120.617563,24.178259,2
209,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,33,臺中市,石岡區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.781872,24.274607,3
210,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,36,臺中市,東區,0,1,0,7,3,6,50,4,2,1,5,4,6,6,1,1,5,4,5,2,13,3,10,1,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.689699,24.1328,2
211,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,37,臺中市,大甲區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,1,,12,12,1,12,4,120.621426,24.34737,2
212,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,40,臺中市,大里區,0,1,0,7,3,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,6,,14,14,1,12,4,120.695439,24.119544,2
213,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,41,臺中市,東勢區,0,1,0,7,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,11,3,10,5,4,B03,7,6,3,19,2,8,,41,41,1,12,4,120.835221,24.247277,2
214,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,43,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,1,1,5,5,4,2,12,,,,,B03,,,1,,1,,,8,8,1,12,4,120.646681,24.153613,3
215,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,44,臺中市,北區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,17,2,9,5,1,C04,7,9,1,8,2,11,,7,7,1,13,4,120.686749,24.165947,2
216,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,47,臺中市,北屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,6,4,120.718027,24.163407,3
217,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,49,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.574831,24.28243,3
218,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,51,臺中市,大雅區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,1,16,3,10,3,1,B12,7,6,1,8,2,8,,11,11,1,13,4,120.654339,24.229446,2
219,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,51,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,,,,,,,,,86,86,1,,,120.690864,24.230503,3
220,66000,387130000C,(04)23274275,(04)23288582,2025,03,1,16,55,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,13,4,120.745028,24.258839,3
